Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
7.575155646950709,6.8,68.89098726662493,0.219347761783626,30.0,61.24221765246459,2.0,2
7.8,6.8,64.9,0.18,30.0,50.0,2.0,2
7.835129276247419,6.713639144701029,68.67724105197523,0.2060745065773195,25.395940799175737,2400.0,0.7099138158350538,2
7.294993545789591,5.742490318684386,60.77766319087,0.0337483864473976,440.8665177459798,2400.0,1.833761294868216,2
7.83645412290829,6.71433311199958,68.68995957991959,0.2061060505454354,25.207938749204647,2400.0,0.709030584727807,2
8.424082157726303,6.517278561515798,36.715101323849424,0.1463876763410545,247.96765148125576,2258.639280757899,1.5895250346947072,2
6.06791985537099,5.787958019480042,51.7120306115615,0.1639980917945473,276.1713729044977,2400.0,1.8880534297526737,2
8.162410162581038,6.691726558279307,57.41335613983985,0.1856384756128442,96.19789429700242,2345.863279139654,0.9789570460224236,2
7.703606850352388,6.355410275528582,66.27351213723963,0.1359017125880971,186.5047356556381,2400.0,1.1186880118833198,2
7.5448628753242275,6.11729431298634,64.13840567311085,0.0962157188310567,285.3228601106687,2400.0,1.3964899681826028,2
8.264512690891577,7.240854484819292,59.45024803223095,0.2011829103036141,7.290253817831508,2400.0,0.9526835878554338,2
8.565143352356252,6.423237765095832,25.557160828620454,0.1252284971465621,329.78314436662623,2211.618882547916,1.918667822164588,2
8.44373794886676,6.504174700755493,35.16032824463922,0.1434393076699858,259.3680103427213,2252.0873503777466,1.6353885473557752,2
8.017323952170939,6.8,68.7354922089574,0.21,2.519718565128164,2400.0,0.6519718565128164,2
8.13383083110697,6.8,58.48288686258663,0.21,6.014924933209105,2400.0,1.0014924933209104,2
8.005151860936332,6.8,39.09466362376028,0.1235878511250935,30.0,199.4848139063669,2.0,2
7.4234392004071506,6.668203720142502,45.60700999491061,0.0835158800610726,53.53504997455308,224.7070099949106,2.0,2
7.8245741951725885,6.8,40.68374708248122,0.1380340643861929,30.0,217.5425804827412,2.0,2
7.761787572130729,6.7426813581960925,43.03989596067921,0.1591062139346358,31.910621393463583,210.44689303268208,2.0,2
7.167589113973082,6.578656189890578,48.80513607533648,0.0451383670959622,69.52568037668239,227.9051360753365,2.0,2
6.755894683989922,6.436832933561712,33.636658671234244,0.1717771183133501,30.0,197.30205834760704,2.0,2
7.950831120815574,6.8,39.57268613682295,0.127933510334754,30.0,204.91688791844257,2.0,2
7.992009536982479,6.8,39.210316074554186,0.1246392370414016,30.0,200.7990463017521,2.0,2
5.834881119350936,6.116480389339456,27.22960778678912,0.1998079659327976,30.0,177.280024333716,2.0,2
7.650200196519008,6.575300294778513,49.28878899493552,0.2148999017404956,37.48999017404957,182.55004912975213,2.0,2
7.936157698590541,6.8,39.70181225240324,0.1291073841127567,30.0,206.38423014094587,2.0,2
7.529745767511542,6.7059985278301015,39.019970556602026,0.1482251288148661,30.0,214.1249079893813,2.0,2
7.925999110822036,6.8,39.79120782476608,0.1299200711342371,30.0,207.4000889177964,2.0,2
8.260378225527367,6.8,36.84867161535917,0.1031697419578106,30.0,173.96217744726331,2.0,2
7.683682232430049,6.625523348645073,47.413794983917256,0.1981588837849755,35.815888378497554,190.92055810751225,2.0,2
8.066740104372391,6.8,38.55268708152296,0.1186607916502087,30.0,193.32598956276087,2.0,2
6.428294720707338,6.32288512024603,31.357702404920616,0.1817475519784723,30.0,190.1803200153769,2.0,2
7.983014132873258,6.8,39.28947563071533,0.1253588693701394,30.0,201.69858671267423,2.0,2
8.203553510159757,6.8,37.34872911059414,0.1077157191872195,30.0,179.64464898402437,2.0,2
6.596441626609425,6.3813710005598,32.527420011196,0.1766300374510175,30.0,193.8356875349875,2.0,2
7.53147982363177,6.706601677784963,39.03203355569927,0.1481723531938157,30.0,214.16260486156023,2.0,2
7.8645325624145315,6.8,40.332113450752125,0.1348373950068375,30.0,213.54674375854685,2.0,2
7.324198597448167,6.3254808415311,41.45192658865341,0.1033653536295287,107.78845120984288,225.36859146502616,2.0,2
7.7,6.474628087228336,47.73289201250344,0.3404855327106258,111.90289345787482,173.17148909645803,2.0,2
7.76167042433524,6.285011273005719,27.23146751023229,0.1784153514826661,130.74943634971405,204.58239391619009,2.0,2
7.352183532456313,6.447816467543687,38.0650081690752,0.1217412948026703,96.52294155703908,176.52294155703908,2.0,2
7.852819117315776,6.558457351947328,22.40058678226388,0.1465133089394784,117.07713240263362,181.79522067105603,2.0,2
7.600875022837237,6.199124977162763,32.65596825329009,0.1776968801383784,127.60937785465464,207.60937785465467,2.0,2
7.707268149663249,6.121804448989745,31.52844317734966,0.2036340748316242,138.90977755051273,218.1829625841879,2.0,2
7.659261093943047,6.140738906056953,31.38607120673873,0.1908337461371855,134.90763674288087,214.90763674288087,2.0,2
7.408602426461024,6.391397573538976,36.837897224472734,0.1344355459537304,103.575303307628,183.575303307628,2.0,2
7.620132104783742,6.179867895216258,32.237126720953626,0.1820297235763418,130.01651309796767,210.01651309796767,2.0,2
7.440110355646224,6.255933786612265,38.07392677831003,0.1331712343090291,117.72374476967636,223.71270920505395,2.0,2
7.49932033359743,6.30067966640257,34.8647827442559,0.1548470750594217,114.91504169967877,194.9150416996788,2.0,2
7.7,6.390187267380065,43.848614299483,0.3088202252675244,118.23595494649511,183.72659157749183,2.0,2
7.7,6.14529248930365,32.58345450796791,0.2169846834888688,136.60306330222625,214.33843883704373,2.0,2
7.781273281055492,6.343819843166477,26.192516104058907,0.1715543516305777,127.80900784167616,199.6816797361269,2.0,2
7.360448963600113,6.303730621839931,40.39548734651099,0.1126868763543148,110.89562545143828,224.85072909142696,2.0,2
7.808165412794308,6.424496238382924,24.76723312190168,0.1621421055219922,123.7751880808538,192.958646801423,2.0,2
7.7,6.427344256558087,45.55783580167199,0.3227540962092824,115.4491807581435,179.08196793023916,2.0,2
7.7,6.168671278017286,33.65887878879519,0.2257517292564825,134.8496541487035,211.41609024783915,2.0,2
7.8615662903653245,6.5846988710959735,53.36163008669341,0.2807831451826622,115.76505644520134,179.6084274086689,2.0,2
7.422848628921339,6.377151371078661,36.52804232096088,0.1376409415073013,105.3560786151674,185.3560786151674,2.0,2
7.7,6.322348325679584,40.72802298126085,0.2833806221298439,123.32387557403122,192.20645929005204,2.0,2
6.711274749913056,5.9103304907182,41.89711086199021,0.1479811148161028,315.02360647987143,2339.9055740805143,2.0,2
7.487552104830527,6.111587582733841,34.04808427338022,0.1364807095580662,329.3991130524172,2282.4035477903312,2.0,2
8.516961448419124,6.45535903438725,29.3683494300472,0.1324557827371312,301.83764008309265,2227.679517193625,1.8062433796446256,2
8.20054085584078,6.666306096106147,54.39721830299434,0.179918871623883,118.3136963876522,2333.1530480530737,1.0679286636284857,2
8.442598307994313,6.87220507601706,41.2684651953339,0.1619737845348497,170.5620711135172,2304.9344613371245,1.4753276933143775,2
8.344250079782888,6.65574992021711,41.89173154420728,0.1775437320488498,131.33381821437078,2327.874960108555,1.4885001595657794,2
7.687403291223076,6.1634008532800575,32.02736672207778,0.1335199512411396,333.1000609485755,2267.599756205698,2.0,2
8.055880053596098,6.762746630935935,65.83988776054862,0.2016179919605852,34.41043108573712,2381.373315467967,0.7303867917242299,2
7.014101354845942,5.988841091997096,38.83519741211325,0.143494794743023,320.6315065712212,2317.473973715116,2.0,2
8.548758509425475,6.4341609937163495,26.85320190444488,0.1276862235861786,320.2799354667759,2217.0804968581747,1.8804365219927768,2
7.9702744130138,6.040156807436457,39.30780645885254,0.0705215610225128,417.4705986056643,2289.960798140886,2.0,2
6.557838652192188,5.870550761679456,43.44852029450122,0.1502542421897453,312.1821972628183,2351.271210948727,2.0,2
7.488211613574819,5.764692350614182,51.9447384155744,0.03264519820945,469.12018425984087,2358.8269123464543,2.0,2
7.264587957537851,6.053782063065369,36.30249954045061,0.1397838821105503,325.27014736181206,2298.919410552752,2.0,2
8.24210097166748,6.75789902833252,49.51716246502265,0.2005272813748171,43.99633077569501,2378.94951416626,1.284201943334959,2
8.519699468841711,6.640901593474868,32.221928989239274,0.1414134749755438,258.4573944795502,2253.5336874388595,1.7323315628057023,2
8.025161823866426,6.071521042209387,37.86897218864439,0.0748341433037906,411.58980458574,2282.119739447653,2.0,2
8.060841853658617,6.759438764227588,65.44740937560333,0.2008737219512072,37.28827512199842,2379.719382113794,0.741964325203442,2
8.241497313411367,6.758502686588631,49.562225553841344,0.2006631044824421,43.480202966720015,2379.251343294316,1.2829946268227368,2
6.748575524173361,5.920001061822724,41.5199585889138,0.1474285107529872,315.714361558766,2337.142553764936,2.0,2
7.397427234028892,5.712815562302223,54.32458607938548,0.0255121398165557,478.84708206833307,2371.796109424444,2.0,2
8.360312179218171,6.337858713130638,25.223510187905152,0.1235509306782493,345.56133665218834,2217.7546533912464,2.0,2
7.494503516654557,6.579749246431166,32.1566100210497,0.1064513564239004,110.0,140.0,2.0,2
7.875566065414841,6.498092985982534,44.07842404655003,0.2534326252314388,110.0,140.0,2.0,2
8.064333697514357,6.494582878107054,52.47315264569727,0.3328667395028714,110.0,145.3499453728465,2.0,2
8.052126032731591,6.509842459085512,52.94314773983376,0.3304252065463182,110.0,147.18109509026138,2.0,2
8.141796850801388,6.63808582860625,39.2296943724056,0.2647656685575003,101.64062983972228,140.0,2.0,2
7.999523198158213,6.462559600230224,50.54737758987017,0.3425119200460447,110.0,147.535760138134,2.0,2
8.00382972419505,6.369858103495876,41.38680214370008,0.2438297241950502,110.0,140.0,2.0,2
8.059506454178507,6.41625537848209,47.01015187202925,0.2995064541785074,110.0,140.0,2.0,2
8.0111469703323,6.37595580861025,42.12584400356235,0.2511469703323004,110.0,140.0,2.0,2
7.699401329820599,6.5358425721813,38.566984461530176,0.1854833700736597,110.0,140.0,2.0,2
8.011629258381786,6.560463427022766,54.50227355230119,0.3223258516763574,110.0,153.25561124273193,2.0,2
7.961312495505635,6.467335938061796,50.337218725281,0.3434671876123591,110.0,150.40156283707734,2.0,2
7.57748350980002,6.561967819328567,34.75269837802921,0.1384579252085792,110.0,140.0,2.0,2
7.921298005721336,6.67337749284833,57.98002677972855,0.3042596011442672,110.0,166.80529914179954,2.0,2
7.94864215541952,6.6391973057256,56.927277016348455,0.3097284310839041,110.0,162.70367668707192,2.0,2
7.967199719152928,6.466600035105884,50.36959845534111,0.3433200070211768,110.0,149.96002106353038,2.0,2
7.802223132864978,6.487222108391878,49.46222723075738,0.3474444216783755,110.0,162.3332650351266,2.0,2
8.039207927010379,6.457599009123703,50.76564359855709,0.3415198018247405,110.0,144.5594054742215,2.0,2
8.008777408336096,6.4695476982136935,48.24603606080073,0.3048141432153515,110.0,140.0,2.0,2
8.134562703703615,6.605532166666272,41.28419214817309,0.2777871333334914,103.08745925927684,140.0,2.0,2
7.776919052382377,6.490385118452203,49.32305478810307,0.3480770236904406,110.0,164.2310710713217,2.0,2
8.12463482472423,6.560856711259036,44.10370977831863,0.2956573154963857,105.07303505515397,140.0,2.0,2
8.062047954660791,6.386084250042291,34.37830182371803,0.2373493182202641,289.2469204872245,700.0,2.0,2
7.968290464793645,6.413170953520636,41.49472331529548,0.2868786698577794,272.34099760666544,713.1709535206355,2.0,2
7.756502012588168,6.271188254720563,21.601335534997137,0.0439012075529007,119.66355660878816,700.0,2.0,2
7.466216715252712,6.463378328474729,61.67808804684097,0.4274593197292405,166.9055102030696,763.3783284747287,2.0,2
8.074679883663002,6.351891778959705,40.504419777289606,0.2272118952967021,300.0,649.3597673260047,2.0,2
7.766822504803091,6.2778349184278,20.207480230548377,0.1389408349343637,205.5997096942092,700.0,2.0,2
8.047242037757465,6.299759871739184,45.16885358123096,0.2025178339817184,300.0,594.4840755149299,2.0,2
7.837825608623736,6.301684603233901,25.05758836650876,0.0926953651742412,162.35844452746113,700.0,2.0,2
8.076681244557838,6.355694364659893,40.16418842516748,0.2290131201020545,300.0,653.3624891156767,2.0,2
8.01355970128056,6.235763432433065,50.894850782304765,0.1722037311525042,300.0,527.1194025611205,2.0,2
8.069063143791999,6.341219973204797,41.45926555536022,0.2221568294127988,300.0,638.1262875839974,2.0,2
7.336455180626139,6.413882633079525,22.87267224365625,0.138938935363802,168.114985744515,769.4131653976237,2.0,2
8.093550141451114,6.397581303044168,35.92588101167235,0.2461300848706684,296.61382426183485,700.0,2.0,2
8.062734287010585,6.329195145320112,42.53517120820051,0.2164608583095267,300.0,625.4685740211705,2.0,2
8.064829018204119,6.333175134587827,42.17906690529974,0.2183461163837072,300.0,629.6580364082383,2.0,2
8.045651557141698,6.296737958569228,45.43923528591125,0.2010864014275287,300.0,591.3031142833971,2.0,2
8.056358242933682,6.383998022409017,34.10519566081674,0.2354527476445607,287.6348354978766,700.0,2.0,2
7.23085548890128,6.415802627474522,21.02947762445872,0.1235789802038226,149.8750389920394,779.0131373726108,2.0,2
7.969331518939459,6.352088223611135,29.92791290909403,0.2064438396464863,262.97726369951334,700.0,2.0,2
7.355258403629788,6.41354075629764,23.200873954265404,0.1416739496188783,171.36281517241807,767.703781488201,2.0,2
8.019678787675591,6.247389696583622,49.85460609514959,0.1777109089080316,300.0,539.3575753511814,2.0,2
7.875249217503395,6.315718456563773,26.64809174389428,0.1151495305020368,182.00583918928223,700.0,2.0,2
7.996353282688794,6.462955839663901,50.52994305478837,0.3425911679327801,110.0,147.77350379834044,2.0,2
7.964744124886002,6.46690698438925,50.35609268687301,0.3433813968778499,110.0,150.14419063354984,2.0,2
7.557788081139197,6.5,45.451360967625526,0.2646728486835181,102.88940405695983,170.0,2.0,2
7.861771707806714,6.661771707806714,56.90769953643229,0.3095570730483217,110.0,170.0,2.0,2
7.582119452045789,6.5,46.04139671211038,0.2792716712274732,104.10597260228944,170.0,2.0,2
7.814242583550303,6.614242583550303,32.334825385206,0.2243331580946662,110.0,170.0,2.0,2
7.401840904343384,6.5,41.66964193032707,0.1711045426060305,95.0920452171692,170.0,2.0,2
7.548417636074997,6.5,45.22412767481868,0.2590505816449981,102.42088180374984,170.0,2.0,2
7.57889295695303,6.5,45.96315420611098,0.277335774171818,103.9446478476515,170.0,2.0,2
8.408130797965436,6.691869202034565,35.63495361627652,0.1756915585758048,40.81307979654355,170.0,2.0,2
7.763832855085761,6.518203650565084,48.968972102805445,0.24,41.820365056508464,170.0,2.0,2
7.756062589483468,6.6,18.5333769686363,0.1191101707910635,50.0,170.0,2.0,2
8.063933269712088,6.6,25.306531933665934,0.1691391563282142,50.0,170.0,2.0,2
7.970827035741078,6.6,23.25819478630373,0.1540093933079252,50.0,170.0,2.0,2
7.687053739984977,6.5096726377761085,50.43630630250932,0.24,40.96726377761086,170.0,2.0,2
8.421162518869647,6.6,33.16557541513221,0.2271889093163174,50.0,170.0,2.0,2
8.453584284426768,6.646415715573233,35.271325724585864,0.2075089990987368,45.3584284426767,170.0,2.0,2
7.861989994373576,6.529109999374842,47.093080107527214,0.24,42.91099993748418,170.0,2.0,2
8.335251107617541,6.76474889238246,36.21799113905968,0.124675775332278,33.52511076175401,170.0,2.0,2
7.72867387450248,6.514297097166942,49.64089928728594,0.24,41.42970971669422,170.0,2.0,2
8.416978564629014,6.6830214353709865,35.56417148296789,0.1818849952403094,41.69785646290135,170.0,2.0,2
8.482132019541627,6.617867980458373,35.04294384366698,0.2274924136791386,48.21320195416266,170.0,2.0,2
8.105996670430342,6.5562218522700375,42.42984140955346,0.24,45.6221852270038,170.0,2.0,2
8.315412327834357,6.6,30.83907121235585,0.210004503273083,50.0,170.0,2.0,2
8.2670428360027,6.6,29.77494239205941,0.2021444608504388,50.0,170.0,2.0,2
7.882185954529995,6.6,21.308090999659896,0.1396052176111242,50.0,170.0,2.0,2
7.2,6.3,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.349654873048842,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.32566014514945,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.3,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.3,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.320241544701437,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.305382055140891,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.3,49.6,0.44,130.0,3000.0,2.0,2
7.119273835067375,6.340363082466312,59.690770616578135,0.2946929031212749,162.29046597305,3000.0,2.0,2
7.2,6.332422034738612,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.34658384710058,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.303992693685009,49.6,0.44,130.0,3000.0,2.0,2
7.475677276581577,6.408243523401776,50.22027387230855,0.3641887489400662,167.9056255299669,3000.0,2.0,2
7.2,6.36,49.6,0.44,130.0,3000.0,2.0,2
7.143683561154605,6.354368356115461,56.63955485567444,0.3386304100782881,152.5265755381582,3000.0,2.0,2
7.955019296275853,6.4921283768482745,51.29879341662067,0.2323696935241404,233.8151532379298,3000.0,2.0,2
7.2030642324002585,6.360536240670045,49.60689452290058,0.439157336089929,130.42133195503547,3000.0,2.0,2
7.390499874603199,6.39333747805556,50.0286247178572,0.3876125344841202,156.19373275793987,3000.0,2.0,2
7.2,6.36,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.34973484198857,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.36,49.6,0.44,130.0,3000.0,2.0,2
7.2,6.325788767052011,49.6,0.44,130.0,3000.0,2.0,2
7.889475058635864,6.480658135261276,51.15131888193069,0.2503943588751374,224.8028205624313,3000.0,2.0,2
