Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,Classificacao
7.088715945548311,6.511128405445168,59.23929888154128,0.4369649440770643,53.385216335506534,292.10116188381807,2.0,
7.709017447864116,6.675304735848831,31.067162502522436,0.18549127606794202,67.40049851040331,282.59950148959666,2.0,
7.036389436535638,6.516361056346436,54.32060703434998,0.19103035171749927,69.08316903930856,255.4726055749467,2.0,
7.215311627256743,6.541298870255401,54.765041891676326,0.4323441863716284,53.29461792162123,296.70538207837876,2.0,
7.400881880259101,6.634651064678771,51.96127360424775,0.3395590598704491,41.40337484973995,265.6134993989598,2.0,
7.329806155901654,6.507127423051229,47.60320988643361,0.36073403730531955,50.0,300.0,2.0,
7.5420767412261185,6.723670424925957,64.64708795539016,0.20265011820302314,72.10383706130591,255.79232587738818,2.0,
7.462732984499414,6.505465837693757,40.25900260640735,0.2859626962190793,50.0,300.0,2.0,
7.7924959615744696,6.7968911840808515,41.10796906493613,0.14375201921276526,30.2144010978723,220.8576043914892,2.0,
7.3,6.4,54.7,0.35,30.0,130.0,2.0,
7.868024425817994,6.542006106454499,54.13197557418201,0.2576960308045758,27.514893137046272,130.0,2.0,
8.071040267375963,6.737330116976985,55.61561031750896,0.48493204679079366,26.626698830230158,134.81900167109978,2.0,
6.897493156201344,6.450313355474832,54.49874657810067,0.18396592693305447,30.0,135.0313355474832,2.0,
7.805497315817019,6.599039568102952,54.194502684182986,0.2678566861797344,27.78844924330054,130.0,2.0,
8.46678439855611,6.691696099639027,53.53321560144389,0.1603975352346323,24.895318256317026,130.0,2.0,
7.3,6.4,54.7,0.35,30.0,130.0,2.0,
6.54902455841771,6.493871930197787,54.324512279208854,0.04022263034730522,30.0,139.38719301977864,2.0,
8.588149402879242,6.963565363759669,56.2296774159191,0.5754261455038674,24.364346362403317,138.05093376799528,2.0,
8.660928315690558,6.935865524303158,53.339071684309445,0.12884914870028413,24.045938618853803,130.0,2.0,
7.3,6.4,54.7,0.35,30.0,130.0,2.0,
8.621421162282903,6.97812175849877,56.26918763021095,0.5812487033995081,24.2187824150123,138.25888226426815,2.0,
7.785606254636724,6.612452736403567,55.27665742738111,0.43498109456142664,27.875472635964336,133.03503909147952,2.0,
7.937566019374743,6.559391504843686,54.06243398062526,0.24639552185160424,27.2106486652355,130.0,2.0,
7.807060822109671,6.526765205527418,54.19293917789033,0.2676026164071785,27.78160890327019,130.0,2.0,
7.3,6.4,54.7,0.35,30.0,130.0,2.0,
7.756927385981818,6.599905731367046,55.24260127085341,0.42996229254681817,28.000942686329545,132.85579616238635,2.0,
8.838578307607115,6.784644576901779,53.161421692392885,0.09998102501384382,23.268719904218873,130.0,2.0,
7.374862148797733,6.762568925601133,32.97269710891072,0.06502757024045344,198.82581816124699,1462.5689256011337,1.4368796695897972,
7.460782184755624,6.719608907622188,36.35579852475269,0.04784356304887519,151.56979838440677,1419.6089076221879,1.8235198314003083,
7.131227983764711,6.541954850184876,41.693083595562975,0.09268171660504135,151.07268664201655,1241.954850184876,2.0,
7.482870276466447,6.662885599010636,40.76637373794785,0.04399693549116235,128.85801843109647,1394.2900921554824,2.0,
7.466837050107426,6.655782733476568,43.44926694869074,0.04773802164160064,127.7891366738284,1388.945683369142,2.0,
7.434183183241126,6.612244244321501,48.91334733765156,0.055357257243737246,125.61221221607508,1378.0610610803753,2.0,
7.360694925035357,6.5142599000471435,61.21038254408351,0.07250451749174992,120.71299500235716,1353.564975011786,2.0,
7.326699627076389,6.786650186461806,31.076297816132808,0.07466007458472224,225.31520510798612,1486.6501864618056,1.2201483218437499,
7.260092441399163,6.180200289698186,78.04453147254011,0.09597843034019539,114.00616275994417,1320.0308137997208,2.0,
7.278157603834766,6.219341474975327,75.02162762498249,0.09176322577188795,115.21050692231773,1326.0525346115887,2.0,
7.329472682403719,6.78526365879814,31.185486869646454,0.07410546351925609,223.7900246779543,1485.2636587981403,1.2326270708167377,
7.399888737727311,6.5665183169697485,54.65195122029662,0.0633592945302941,123.3259158484874,1366.629579242437,2.0,
7.40505936478155,6.573412486375401,53.786732959887225,0.06215281488430491,123.67062431877002,1368.3531215938501,2.0,
6.958203438894193,6.4678014738117975,43.47276462851686,0.11739950872940091,160.95980349176037,1167.8014738117972,2.0,
7.479171037511492,6.710414481244254,37.079859602015,0.04416579249770158,141.45592936867934,1410.414481244254,1.9062696688017144,
7.496153505146818,6.691665927818106,38.54364680543241,0.04089751546574241,129.74356700978788,1398.7178350489394,2.0,
7.261336682422006,6.182896145247678,77.83632847471773,0.09568810743486536,114.08911216146704,1320.4455608073351,2.0,
7.356856087203285,6.389854855607118,61.85274807465027,0.07340024631923345,120.45707248021901,1352.285362401095,2.0,
7.44764754457857,6.726176227710716,35.83862206778117,0.05047049108428608,158.7938504817867,1426.1762277107152,1.7644139506035632,
7.335103845783849,6.62933021962165,39.59607472908041,0.06355659345945013,139.42263738378006,1329.3302196216496,2.0,
7.126998418761047,6.886500790619477,23.213062738716225,0.1146003162477906,335.1508696814242,1586.5007906194764,0.32149288442471136,
7.242149107312531,6.35619880975004,81.04704937636987,0.10016520829374287,112.80994048750205,1314.0497024375102,2.0,
8.154892525111986,6.429021494977603,37.45737567856658,0.04611934547984248,23.0,35.80429899552055,2.0,
7.462442338763871,6.258887384831337,40.40865673988682,0.08106648617976041,20.10664861797604,40.35549539325347,2.0,
7.123579285951198,6.505203236261914,37.73334626523064,0.13081294504765542,26.6422653833397,39.593527476172284,2.0,
7.117328825301229,6.01237773235802,38.78169303356294,0.051485327882962485,17.148532788296247,30.495109294320827,2.0,
6.544498422950427,6.509657704438843,34.08068236014884,0.14863081775537149,29.760393107190012,30.68459112231426,2.0,
7.8,6.56458071373575,46.929661148495605,0.1250688332050084,24.50688332050084,50.0,2.0,
8.20555228315266,6.418889543369469,36.80893077564596,0.037000589032521375,23.0,33.777908673893634,2.0,
7.543584533982878,6.50197242666167,40.38261013743046,0.11788970664668066,24.380698663169117,46.05514667665966,2.0,
7.8,6.5640612433651855,46.89000824354249,0.1249476234518766,24.49476234518766,50.0,2.0,
8.138046517082289,6.432390696583543,37.67300458134671,0.04915162692518809,23.0,36.478139316708464,2.0,
7.273498571836187,6.504050010985876,38.678990991582104,0.12620004394350193,25.83500769011284,41.89997802824903,2.0,
7.147918915025436,6.03422779644674,38.92590345654848,0.05410733557360879,17.410733557360878,31.369111857869598,2.0,
7.737693185572794,6.455495132551995,41.70626787484317,0.10465941590623948,22.46594159062395,48.21980530207982,2.0,
7.441932051433355,6.244237179595253,40.311965385328676,0.07930846155143043,19.93084615514304,39.76948718381014,2.0,
7.8,6.775556459132936,63.03414304714748,0.17429650713101846,29.42965071310185,50.0,2.0,
7.167120437664346,6.047943169760248,39.016424920417634,0.05575318037122969,17.57531803712297,31.917726790409898,2.0,
7.8,6.546958764024723,45.58451898722048,0.12095704493910188,24.095704493910187,50.0,2.0,
7.983318850048228,6.463336229990355,39.65351871938268,0.07700260699131892,23.0,42.66724599807087,2.0,
7.8,6.685736420014009,56.177880061069345,0.15333849800326874,27.333849800326874,50.0,2.0,
7.688423580660018,6.420302557614299,41.473996880254376,0.10043630691371587,22.043630691371586,46.81210230457196,2.0,
8.28401108602287,6.403197782795426,35.804658098907275,0.022878004515883524,23.0,30.639556559085225,2.0,
6.610825872654042,6.509147493287276,34.49905550443318,0.1465899731491064,29.403245301093623,31.705013425446793,2.0,
7.366780071613787,6.5,40.81941673663435,0.15006804296827259,93.33900358068938,170.0,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.376867634527438,6.534163393123306,37.790760033663624,0.11427042414041326,90.0,167.43774551575203,2.0,
7.845666198421979,6.681888732807327,21.64773728409302,0.12818887328073264,108.18887328073262,170.0,2.0,
7.474261428815915,6.577449523918184,36.0052071383749,0.11968119048977305,90.0,164.19128570613617,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.703966229086802,6.679540546260801,31.793952466741953,0.13244256828260015,90.0,156.5344590304399,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.504082755660464,6.590703446960206,35.45848281289149,0.1213379308700258,90.0,163.19724147798453,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.663364042907428,6.5,48.01157804050512,0.32801842574445667,108.1682021453714,170.0,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.311640747370929,6.503880249123643,39.580264414117025,0.11368623666746093,90.38802491236432,170.0,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.676775241205744,6.625591747068581,51.507991212720995,0.22931215971515248,102.55917470685816,170.0,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.870500515649197,6.753555784732977,28.74082387976471,0.1416944730916221,90.0,150.98331614502675,2.0,
7.328762686926578,6.5,39.89749515796952,0.12725761215594694,91.43813434632891,170.0,2.0,
7.663602235534281,6.5,48.01735421170632,0.32816134132056873,108.18011177671406,170.0,2.0,
7.874659994905734,6.6915533316352445,20.715103497198903,0.12915533316352446,109.15533316352445,170.0,2.0,
7.369941176552553,6.531084967356691,37.917745096536535,0.11388562091958628,90.0,167.66862744824823,2.0,
7.779124211375183,6.712944093944526,30.416056124788305,0.13661801174306576,90.0,154.02919295416055,2.0,
7.421345712885668,6.5,42.14263353747746,0.1828074277314009,96.0672856442834,170.0,2.0,
7.653555168833262,6.6571356305925615,32.718155238056866,0.12964195382407012,90.0,158.21482770555792,2.0,
7.371860487182136,6.5,40.94261681416682,0.15311629230928206,93.59302435910683,170.0,2.0,
7.820264891811171,6.731228840804965,29.661810316795194,0.13890360510062064,90.0,152.65783693962763,2.0,
7.3,6.5,39.2,0.11,90.0,170.0,2.0,
7.501229040108644,6.5,44.07980422263461,0.23073742406518616,100.06145200543219,170.0,2.0,
7.333165832557793,6.5,40.00427143952647,0.12989949953467547,91.65829162788962,170.0,2.0,
7.672000800086445,6.624000266695481,51.35202613615721,0.22780025336070758,102.40002666954817,170.0,2.0,
7.606200695006131,6.636089197780503,33.58632059155426,0.12701114972256286,90.0,159.79331016646228,2.0,
8.070332670632167,6.842370075836519,25.077234371743586,0.15279625947956488,90.0,144.32224431226106,2.0,
7.082901184713884,6.452257481346824,31.457733479528944,0.14781459631481172,30.0,170.0,2.0,
8.3,6.8,36.5,0.1,30.0,170.0,2.0,
8.3,6.8,36.5,0.1,30.0,170.0,2.0,
8.3,6.8,36.5,0.1,30.0,170.0,2.0,
8.140647441015584,6.746882480338527,31.40071811249869,0.1026558759830736,35.3117519661472,170.0,2.0,
8.453446678831845,6.646553321168155,35.27242656934524,0.20741267518229123,45.34466788318446,170.0,2.0,
7.723515529853522,6.63529015138672,34.11170719510745,0.12264760418432594,30.0,170.0,2.0,
8.074819541909084,6.703494089389607,41.518307351740425,0.14503609161818332,33.216863687013095,170.0,2.0,
5.898406018509293,6.248318238584421,32.8415911929221,0.08207078165361803,33.65311412589956,446.54869724396997,2.0,
6.3908866404904785,6.060555693772828,48.17290687607617,0.29863916993869016,56.705359282220144,494.3195849693451,2.0,
3.8935548735585535,5.595576005344645,29.57788002672323,0.054096114514770526,65.35773688326007,493.17314247538246,2.0,
7.9,6.817251249831085,31.962562491554245,0.09551896872043986,11.929850020269814,379.3128124577712,2.0,
7.720890479378464,6.774623335564924,41.43746371452178,0.16731504659889165,29.941085216959678,435.82190412430725,2.0,
7.660960978473964,6.767034544276143,38.01231217220829,0.13987987769075447,10.665164530318794,414.93993884537724,2.0,
5.707064158951962,6.186020888961104,32.530104444805524,0.07940089524119018,36.6789853933178,450.9985079313497,2.0,
7.669708724652667,6.738796107256867,42.962680005350535,0.18369320811114667,37.925438954183996,446.05825506946667,2.0,
6.458783740078828,6.098323455418848,47.629730079369374,0.2901520324901465,54.24408942214248,490.0760162450732,2.0,
7.155995697767142,6.537297902661481,58.606130142543954,0.4634020435606076,46.640258133971486,306.9994622208927,2.0,
6.250660218668644,6.363005652589791,33.41502826294896,0.08698595653956248,28.08258258849586,438.3567391007292,2.0,
7.506609645584809,6.708222202222594,48.00005822105955,0.296860418347216,25.603421264911493,350.82620569810103,2.0,
7.9,6.541505500341547,18.17527501707734,0.04726346255977068,45.01933995901439,310.3763750853867,2.0,
7.254633753803951,6.5853839549794255,55.62232894743049,0.4165489669431233,40.72197477176295,319.32921922549383,2.0,
7.897074950924281,6.898574038575587,36.188482734540514,0.11138939831096673,2.1755029445431653,399.63436886553507,2.0,
6.523743874010595,6.451916610142985,33.859583050714924,0.09079642614898505,23.76405036448361,432.00595641835827,2.0,
7.9,6.73129030322555,27.664515161277485,0.08047580306447119,22.245163612934043,357.8225758063874,2.0,
7.7162269730534145,6.81041064936354,41.65913406513421,0.19729218779962804,13.026381616795122,377.0283716316768,2.0,
7.800214192052031,6.830149934436422,39.07361707684949,0.1419314585433502,17.566586039883223,419.95716158959385,2.0,
7.839544789446913,6.866371789129845,36.5836416844247,0.11755690131913593,4.19150138254942,403.77845065956797,2.0,
7.385304219944191,6.649085807222793,51.669547346688205,0.354480495526509,32.881746803348506,335.66302749302395,2.0,
7.9,6.794995883806734,30.849794190336688,0.09162427966617841,14.600493943191951,373.7489709516834,2.0,
7.105234717843131,6.350523471784313,61.44566026960859,0.26942249211763636,167.90611286274748,3000.0,2.0,
7.123097931052806,6.3384510344735965,59.21275861839921,0.3015762758950515,160.76082757887747,3000.0,2.0,
7.180191395283613,6.358019139528362,52.076075589548424,0.40434451151050277,137.92344188655494,3000.0,2.0,
7.185148918164654,6.307425540917673,51.45638522941817,0.4132680526963784,135.94043273413814,3000.0,2.0,
7.14830662451933,6.354830662451933,56.061671935083716,0.3469519241347945,150.6773501922679,3000.0,2.0,
7.1416070670408685,6.329196466479566,56.89911661989142,0.3348927206735635,153.35717318365255,3000.0,2.0,
7.1977853693501785,6.359778536935018,49.876828831227726,0.4360136648303207,130.88585225992873,3000.0,2.0,
7.120056465958807,6.339971767020597,59.59294175514913,0.2961016387258526,161.9774136164772,3000.0,2.0,
7.121535928285461,6.339232035857269,59.408008964317396,0.2987646709138295,161.38562868581567,3000.0,2.0,
7.129186717703639,6.352918671770364,58.451660287045,0.31253609186655196,158.325312918544,3000.0,2.0,
7.117275731828109,6.351727573182811,59.94053352148641,0.2910963172905957,163.0897072687565,3000.0,2.0,
7.137936559820418,6.331031720089791,57.35793002244767,0.3282858076767536,154.82537607183252,3000.0,2.0,
7.191083422698975,6.304458288650512,50.71457216262808,0.4239501608581557,133.56663092040986,3000.0,2.0,
7.161534784062858,6.319232607968571,54.40815199214282,0.37076261131314336,145.38608637485703,3000.0,2.0,
7.4707518937510375,6.411791982291839,57.69217192984878,0.24352213805550946,198.83625840285845,3000.0,2.0,
7.193441079457122,6.3032794602714395,50.41986506785982,0.42819394302281866,132.62356821715142,3000.0,2.0,
7.14361780922824,6.357269634871373,61.5814327125087,0.2580614307009671,173.39249627330756,3000.0,2.0,
8.4,6.6,42.4,0.22,2.0,7.0,2.0,
8.4,6.6,42.4,0.22,2.0,7.0,2.0,
8.4,6.6,42.4,0.22,2.0,7.0,2.0,
8.356486742781126,6.6047469007875135,42.332752238843554,0.21841769973749547,1.9643982440936483,6.833858472437025,2.0,
7.956657366302155,6.648364650948856,41.71483411155788,0.2038784496837147,1.637265117883581,5.307237216790044,2.0,
8.854407775381612,6.859661585932349,48.02167333543536,0.24596615859323492,0.7016920703382545,2.585753039150066,0.8315228633044291,
8.4,6.80942116392102,46.30919505985905,0.24792282185613607,0.6038589071931968,2.1623711134244274,0.9528941803948976,
8.4,6.791441970754881,45.973583454091106,0.24552559610065078,0.7237201949674614,2.577690475562254,1.0427901462255962,
8.4,6.6,42.4,0.22,2.0,7.0,2.0,
8.4,6.628056037079372,42.92371269214829,0.22374080494391638,1.812959752804181,6.351905543466487,1.8597198146031357,
7.930176308938733,6.651253493570319,41.67390884108713,0.20291550214322662,1.6155987982225994,5.2061277250387965,2.0,
8.25837011889514,6.615450532484166,42.181117456474304,0.2148498225052778,1.8841210063687501,6.459231363054167,2.0,
8.4,6.6,42.4,0.22,2.0,7.0,2.0,
7.877312047375109,6.657020503922715,41.59220952776153,0.20099316535909487,1.5723462205796346,5.004282362704961,2.0,
8.4,6.6,42.4,0.22,2.0,7.0,2.0,
8.93641284978323,6.90652162844756,49.03619325588968,0.250652162844756,0.4673918577621998,1.7891323163914796,0.6206526719859797,
8.4,6.749384577774679,45.18851211846068,0.23991794370329056,1.0041028148354723,3.5492162534049116,1.2530771111266041,
8.4,6.693010207203735,44.13619053446972,0.23240136096049802,1.3799319519750999,4.851464213593721,1.534948963981325,
8.4,6.84359032271724,46.94701935738849,0.2524787096956321,0.37606451521839657,1.3730635452317443,0.7820483864137975,
8.4,6.860145645300337,47.25605204560628,0.2546860860400449,0.26569569799775605,0.9906355935622253,0.6992717734983169,
8.871105716402074,6.869203266515471,48.22825072005995,0.2469203266515471,0.653983667422646,2.4235444692369965,0.7885853006803814,
8.348339135351566,6.6056357306889195,42.32016048190697,0.2181214231036933,1.9577320198330994,6.802749425887797,2.0,
8.4,6.76989686404996,45.57140812893258,0.2426529152066613,0.8673542396669358,3.075382440445933,1.1505156797502019,
