17_OD_mgl_02,18_PH,50_Condutivida_de_Eletrica_us_cm_a_20c,13_Nitratos_mgl_n),46_Coliformes_Fecais_nmp_100ml,47_Coliformes_Totais_nmp_100ml,7_DBO_mgl_02)
6.5,7.1,,0.67,2300.0,,2.0
7.4,7.4,,1.1,2.0,,2.0
8.4,7.8,,1.8,50.0,,2.0
11.4,9.4,,0.54,2.0,,7.0
4.7,7.5,143.0,0.47,70.0,170.0,3.0
8.0,8.0,132.0,0.74,130.0,300.0,5.0
12.1,8.9,169.0,1.51,2.0,2.0,5.0
4.8,7.3,146.0,0.78,,,2.0
4.7,7.5,,0.47,70.0,,3.0
8.0,8.0,,0.74,130.0,,5.0
12.1,8.9,,1.51,2.0,,5.0
4.8,7.3,,0.78,0.0,,2.0
5.1,7.3,75.4,0.33,,,21.0
5.1,7.3,,0.33,0.0,,21.0
6.5,7.4,,0.46,0.0,,2.0
8.4,7.7,,1.13,230.0,,2.0
12.1,8.9,,0.59,0.0,,6.0
5.9,6.4,,0.23,,,2.0
6.9,6.6,,0.78,,,2.0
10.7,7.8,,0.74,,,4.0
9.7,8.8,,0.31,,,4.0
5.9,6.4,,0.23,1700.0,,2.0
6.9,6.6,,0.78,1300.0,,2.0
10.7,7.8,,0.74,30.0,,4.0
9.7,8.8,,0.31,30.0,,4.0
6.7,6.2,,0.0,2200.0,,2.0
6.5,7.1,,0.0,2300.0,,2.0
6.8,7.1,,0.0,1700.0,,2.0
6.8,6.9,,0.0,5000.0,,3.0
8.5,7.5,,0.0,800.0,,2.0
8.7,8.2,,0.0,30.0,,2.1
10.8,8.4,,0.0,130.0,,3.6
8.4,8.0,,0.0,170.0,,3.0
6.5,6.9,,0.0,130.0,,2.8
5.4,6.8,,0.0,1400.0,,2.9
6.4,6.8,,0.0,1400.0,,3.0
6.4,7.4,,0.0,7000.0,,2.0
6.0,7.5,,0.37,2200.0,,2.0
9.5,8.1,,1.28,7000.0,,3.2
7.9,7.0,,2.14,3000.0,,2.0
9.3,7.7,,1.2,3000.0,,2.1
7.9,,,3.46,,9208.0,3.1
5.6,,,1.17,,24196.0,2.0
7.9,,,3.22,,7269.9,3.1
6.4,,,2.05,,24196.0,2.0
7.1,,,1.6,,24196.0,2.0
8.0,,,2.93,,121.1,2.2
11.6,8.2,,4.55,,24196.0,6.4
5.4,7.0,,3.85,,24196.0,4.4
6.4,6.2,,1.99,,24196.0,2.0
7.8,7.6,,1.43,,11198.0,4.7
10.4,9.0,,4.38,,11198.7,6.0
7.1,6.6,,3.34,,17328.9,2.0
5.7,6.6,40.2,1.01,,24196.0,
12.4,9.2,166.0,1.44,,24195.7,
7.0,7.3,79.5,1.98,,24196.0,
11.4,9.2,182.0,2.98,,11198.7,
13.1,9.1,216.0,2.89,,17328.9,
7.3,9.0,185.0,3.2,,8164.1,
14.8,10.4,,2.67,,24196.0,12.0
13.0,10.2,,7.69,,12033.3,18.0
5.3,5.9,,4.5,,24196.0,5.2
7.5,8.6,,3.43,,24196.0,5.5
7.6,8.6,,6.74,,5717.3,7.4
9.0,8.6,,15.5,,15531.2,6.7
6.1,6.1,,0.63,,19862.9,2.0
7.7,7.0,,1.05,,7269.9,2.0
6.3,6.3,,2.38,,24196.0,2.1
6.7,8.7,,2.82,,4351.7,2.0
8.9,7.7,,3.95,,6488.2,2.0
7.4,7.8,,1.1,,24195.7,2.0
5.5,7.2,,0.0,160000.0,,4.8
3.8,7.2,,0.0,22000.0,,14.0
1.5,7.2,,0.0,160000.0,,21.0
5.5,7.4,,0.0,16000.0,,12.0
4.7,7.6,,0.24,8000.0,,6.2
4.7,7.1,,0.87,3500.0,,4.6
2.2,7.6,,0.02,80.0,,15.0
2.8,7.4,,0.24,160000.0,,13.0
3.8,,,1.79,,241960.0,13.0
2.6,,,1.04,,241960.0,74.9
7.6,7.5,,1.31,,24196.0,18.0
1.7,7.5,,0.94,,24196.0,37.0
4.6,7.5,818.0,0.99,,24196.0,
1.1,8.0,984.0,1.4,,24196.0,
2.4,7.7,,1.01,,24196.0,19.0
1.8,7.0,,11.7,,24196.0,27.0
3.5,7.1,,1.03,,24196.0,6.6
3.9,6.9,,1.11,,24196.0,7.7
6.5,7.4,,0.0,160000.0,,12.0
4.6,8.3,,0.0,160000.0,,21.0
4.8,7.7,,0.0,160000.0,,39.0
7.2,7.6,,0.0,160000.0,,13.0
4.8,7.5,,0.89,8000.0,,9.4
5.5,7.5,,5.13,22000.0,,8.1
4.2,7.8,,2.76,170.0,,27.0
4.5,7.7,,2.34,160000.0,,8.5
5.9,,,3.88,,241960.0,12.0
5.1,,,7.64,,241960.0,28.2
,7.6,40.0,,,,
,7.2,,,,,
,7.2,,,,,
,7.8,,,,,
8.4,,37.0,,,,
7.3,7.4,45.0,,,,
6.5,,24.0,,,,
10.8,7.6,35.0,,,,
7.1,7.54,39.8,,,,
6.1,7.31,36.8,,,,
6.2,7.15,38.1,,,,
7.3,7.18,35.6,,,,
6.4,7.35,43.1,,,,
8.2,7.32,34.6,,,,
7.7,7.3,33.6,,,,
6.9,7.07,26.8,,,,
6.39,7.66,33.48,,,,
6.16,7.49,32.0,,,,
5.99,6.44,45.0,,,,
7.02,7.88,41.0,,,,
,7.13,39.0,,,,
,6.61,40.0,,,,
,6.29,32.4,,,,
,7.23,38.47,,,,
,7.46,34.7,,,,
,7.3,34.3,,,,
,6.8,28.9,,,,
,7.7,34.3,,,,
8.05,7.22,22.0,,,,
,7.09,43.0,,,,
,7.98,30.9,,,,
,,,,,,
7.13,7.06,36.6,,,,
,7.5,33.2,,,,
,7.3,28.4,,,,
,7.3,40.4,,,,
,7.56,40.3,,,,
7.25,6.94,42.5,,,,
,7.64,44.0,,,,
,,,,,,
,7.37,44.0,,,,
6.58,7.27,47.0,,,,
7.41,7.3,41.2,,,,
8.74,6.99,49.0,,,,
8.48,7.21,47.3,,,,
8.89,7.15,28.1,,,,
9.17,7.49,60.2,,,,
7.5,7.8,76.3,,,,
7.4,7.3,65.4,,,,
7.6,9.5,87.3,,,,
8.1,7.08,,,,,
7.69,,42.5,,,,
8.79,8.02,,,,,
39.3,7.8,,,,,
7.95,7.35,40.2,,,,
7.95,7.35,40.2,,,,
8.59,7.45,42.0,,,,
7.6,7.69,43.8,,,,
5.8,5.8,66.0,,,,
8.5,6.9,124.81,0.47,0.0,0.08,0.4
7.8,6.9,23.11,0.72,920.0,920.0,0.1
7.25,8.1,135.86,1.2,1300.0,24000.0,1.4
6.95,7.8,94.29,0.26,20.0,110.0,2.47
8.62,8.8,134.96,1.1,110.0,110.0,4.64
8.06,8.1,107.68,0.36,9.0,460.0,2.95
7.57,8.6,151.13,0.34,4.0,460.0,4.75
7.78,7.2,149.14,1.06,240.0,240.0,13.29
7.52,7.3,87.29,0.5,300.0,360.0,2.05
6.7,6.8,71.12,0.21,1700.0,3500.0,12.0
7.0,7.97,117.6,1.0,400.0,5000.0,1.9
5.1,7.07,73.3,,,,
7.0,8.55,212.0,0.85,20.0,9000.0,7.4
7.7,8.26,146.7,,,,
7.7,8.26,146.7,,,,
3.9,7.51,24.2,,,,
,,,0.19,400.0,900.0,9.88
6.9,6.52,61.7,,,,
5.0,,,0.1,220.0,,4.0
6.0,,127.0,1.25,230.0,900.0,2.0
6.5,,80.5,0.49,170.0,1300.0,4.0
6.1,,48.3,0.14,2200.0,24000.0,
6.7,,109.5,0.42,110.0,1700.0,2.0
7.3,,173.0,0.95,23.0,1400.0,2.0
6.4,6.5,64.0,,,,
9.0,8.67,26.6,,,,
,7.16,122.2,,,,
8.2,7.3,144.94,,,,
7.6,8.36,125.1,,,,
8.2,7.0,88.13,,,,
6.6,,123.0,0.46,50.0,700.0,2.0
8.9,,135.0,0.19,50.0,170.0,4.0
6.1,,158.0,0.22,130.0,8000.0,5.0
5.1,,70.0,0.67,1300.0,2200.0,6.0
7.3,6.96,140.4,1.23,500.0,1100.0,2.0
6.8,6.3,54.09,,,,
8.3,7.62,155.0,1.1,30.0,30.0,2.0
8.6,8.11,130.25,,,,
5.7,,73.6,1.59,5000.0,13000.0,6.0
8.0,7.31,111.86,,,,
9.0,7.9,141.3,,,,
6.2,,64.5,0.28,2200.0,8000.0,4.0
6.8,6.86,78.18,,,,
6.7,7.42,66.2,0.69,500.0,1700.0,2.0
8.4,7.78,153.17,,,,
8.0,8.05,122.1,1.06,30.0,300.0,5.0
1.2,8.91,161.96,,,,
7.7,7.93,178.8,0.19,23.0,140.0,2.0
6.1,7.28,67.3,0.14,300.0,1300.0,2.0
6.0,6.53,64.95,,,,
5.3,7.49,51.8,0.48,700.0,5000.0,2.0
9.0,7.24,147.64,,,,
6.9,7.89,143.9,0.96,8.0,23.0,2.0
6.3,7.9,180.1,,,,
7.3,7.67,168.0,1.87,13.0,23.0,2.0
5.7,7.32,100.9,,,,
6.1,7.5,122.2,0.86,220.0,1400.0,2.0
6.3,7.28,95.2,,,,
8.2,8.39,155.2,,,,
7.1,7.68,168.8,,,,
8.2,8.94,170.6,,,,
6.5,7.28,,,,,
9.6,8.99,161.5,,,,
10.7,9.15,164.3,,,,
6.5,6.7,64.0,,,,
13.55,9.43,166.0,,,,
6.53,8.05,153.0,,,,
,9.12,137.0,,,,
,9.28,150.0,,,,
,7.1,65.0,,,,
,6.77,126.0,,,,
,6.51,62.12,,,,
,7.38,125.4,,,,
,6.71,194.3,,,,
5.19,7.94,135.0,,,,
9.97,9.88,158.0,,,,
6.17,7.03,55.0,,,,
5.32,7.57,95.57,,,,
,9.57,155.0,,,,
4.54,7.61,101.0,,,,
,7.62,143.0,,,,
13.59,6.54,233.9,,,,
,7.9,127.0,,,,
,7.8,125.1,,,,
,,52.2,,,,
,7.6,126.8,,,,
,7.45,180.4,,,,
,7.1,98.3,,,,
,7.86,242.0,,,,
16.88,7.03,224.0,,,,
6.91,7.17,75.4,,,,
7.26,7.38,282.0,,,,
8.4,8.48,240.0,,,,
6.73,7.42,218.0,,,,
11.08,9.55,146.0,,,,
6.67,7.68,81.0,,,,
6.84,7.61,135.9,,,,
8.15,8.58,204.0,,,,
9.23,8.69,174.8,,,,
11.81,9.1,216.8,,,,
9.01,6.92,51.0,,,,
4.98,7.71,88.1,,,,
6.9,7.19,111.5,,,,
9.5,8.86,181.1,,,,
7.96,7.64,76.25,,,,
5.94,7.57,257.6,,,,
6.01,7.41,72.4,,,,
6.88,7.59,77.3,,,,
10.0,7.0,183.0,,,,
13.6,7.52,51.1,,,,
7.68,8.01,205.8,,,,
181.0,8.09,,,,,
47.8,6.9,,,,,
7.07,7.86,,,,,
8.14,7.77,,,,,
9.95,9.57,,,,,
8.26,8.98,,,,,
7.41,6.88,16.9,,,,
5.0,7.12,,0.1,220.0,,4.0
6.0,,127.0,1.25,230.0,900.0,2.0
6.5,7.1,80.5,0.49,170.0,1300.0,4.0
7.3,8.2,173.0,0.95,23.0,1400.0,2.0
6.7,6.7,109.5,0.42,110.0,1700.0,2.0
6.1,7.1,48.3,0.14,2200.0,24000.0,
8.9,8.3,135.0,0.19,50.0,170.0,4.0
6.1,7.4,158.0,0.22,130.0,8000.0,5.0
5.1,6.4,70.0,0.67,1300.0,2200.0,6.0
6.6,7.8,123.0,0.46,50.0,700.0,2.0
6.2,6.8,64.5,0.28,2200.0,8000.0,4.0
7.3,7.3,140.4,1.23,500.0,1100.0,2.0
8.3,7.5,155.0,1.1,30.0,30.0,2.0
5.7,8.1,73.6,1.59,5000.0,13000.0,6.0
6.7,7.01,66.2,0.69,500.0,1700.0,2.0
8.0,7.61,122.1,1.06,30.0,300.0,5.0
7.7,7.94,178.8,0.19,23.0,140.0,2.0
6.1,7.01,67.3,0.14,300.0,1300.0,2.0
6.7,7.01,,0.69,500.0,,2.0
8.0,7.61,,1.06,30.0,,5.0
7.7,7.94,,0.19,23.0,,2.0
6.1,7.01,,0.14,300.0,,2.0
5.3,6.56,51.8,0.48,700.0,5000.0,2.0
6.9,7.67,143.9,0.96,8.0,23.0,2.0
7.3,7.54,168.0,1.87,13.0,23.0,2.0
6.1,7.09,122.2,0.86,220.0,1400.0,2.0
5.3,6.56,,0.48,700.0,,2.0
6.9,7.87,,0.96,8.0,,2.0
7.3,7.54,,1.87,13.0,,2.0
6.1,7.09,,0.86,220.0,,2.0
6.6,7.3,97.3,0.61,2300.0,3000.0,2.0
5.8,7.5,125.0,,30.0,80.0,2.0
7.3,7.6,154.0,1.6,13.0,30.0,2.0
6.6,7.3,,0.61,2300.0,,2.0
5.8,7.5,,1.29,30.0,,2.0
7.3,7.6,,1.6,13.0,,2.0
8.3,7.8,,2.27,8.0,,2.0
6.3,7.7,91.6,0.76,300.0,800.0,2.0
7.0,7.4,84.0,0.58,800.0,1700.0,2.0
11.3,8.7,169.0,0.42,30.0,110.0,3.0
9.2,8.8,159.0,0.99,23.0,40.0,5.0
6.3,7.7,,0.76,300.0,,2.0
7.0,7.4,,0.58,800.0,,2.0
11.3,8.7,,0.42,30.0,,3.0
9.2,8.8,,0.99,23.0,,5.0
6.5,7.4,,0.23,280.0,,2.0
7.4,7.3,,0.91,30.0,,2.0
9.1,9.1,,0.81,23.0,,5.0
8.9,9.4,,0.57,0.0,,4.0
5.2,7.5,138.0,0.55,2.0,40.0,3.0
7.3,8.0,99.5,0.43,2.0,2.0,3.0
9.1,9.2,153.0,0.05,70.0,110.0,4.0
5.5,7.4,109.0,0.17,,,2.0
5.2,7.5,,0.55,2.0,,3.0
7.3,8.0,,0.43,2.0,,3.0
9.1,9.2,,1.16,20.0,,4.0
5.5,7.4,,0.17,0.0,,2.0
5.7,7.4,63.9,0.16,5000.0,8000.0,4.0
5.7,7.4,,0.16,5000.0,,4.0
6.8,7.4,,0.54,0.0,,2.0
7.8,7.4,,0.79,8000.0,,2.0
15.7,9.8,,0.01,0.0,,10.0
5.4,6.2,,0.21,,,2.0
6.9,6.9,,0.77,,,3.0
10.7,8.7,,0.23,,,7.0
9.2,8.4,,0.67,,,3.0
5.4,6.2,,0.21,1300.0,,2.0
6.9,6.9,,0.77,800.0,,3.0
10.7,8.7,,0.23,2.0,,7.0
9.2,8.4,,0.67,2.0,,3.0
6.5,6.4,,0.0,1700.0,,2.0
6.5,6.9,,0.0,1100.0,,2.0
6.6,6.6,,0.0,17000.0,,2.0
7.2,6.9,,0.0,110.0,,2.0
10.0,8.6,,0.0,30.0,,3.0
10.1,9.4,,0.0,30.0,,3.6
10.0,8.9,,0.0,23.0,,2.5
7.9,7.0,,0.0,1100.0,,2.4
6.0,6.8,,0.0,7000.0,,2.0
6.7,6.9,,0.0,3000.0,,2.0
6.6,7.0,,0.0,800.0,,2.0
6.5,7.5,,0.0,7000.0,,2.0
6.4,7.5,,0.18,280.0,,2.0
8.8,8.3,,0.98,160000.0,,3.4
7.6,7.0,,2.27,160000.0,,2.0
6.1,6.8,,2.23,28000.0,,2.0
9.7,,,1.19,,6866.0,7.3
6.1,,,0.67,,24196.0,2.0
12.2,,,4.36,,6866.7,6.6
6.3,,,1.52,,241960.0,3.3
6.9,,,0.7,,24196.0,2.0
9.8,,,2.11,,1934.9,3.2
10.6,8.6,,2.04,,8164.1,5.6
6.3,6.8,,1.49,,19862.9,2.0
8.3,9.1,,1.18,,3255.0,8.5
6.3,7.1,,1.71,,24196.0,2.0
10.9,8.7,,2.73,,24196.0,7.6
6.5,6.5,,2.16,,24196.0,3.9
6.8,6.6,36.7,0.96,,24196.0,
10.5,9.0,142.0,3.13,,24196.0,
10.1,9.3,150.0,1.9,,8164.1,
10.8,8.2,169.0,2.06,,8664.4,
11.1,9.8,169.0,2.51,,3075.9,
6.9,7.3,77.1,2.0,,24196.0,
7.9,7.8,,4.57,,9208.4,3.1
8.7,8.5,,4.23,,6131.4,3.1
4.8,6.2,,2.0,,24196.0,5.0
6.2,6.8,,4.77,,9208.4,3.4
9.3,8.8,,0.87,,24196.0,3.4
8.4,7.7,,3.64,,1401.2,2.0
3.3,6.3,,0.22,,24196.0,2.8
5.9,6.2,,0.81,,24196.0,2.4
6.6,8.6,,2.32,,12033.3,2.0
8.7,7.3,,0.9,,2755.1,2.0
8.0,7.1,,2.11,,3448.0,2.0
6.9,7.2,,0.79,,24196.0,2.0
5.6,,,1.97,80.0,,2.0
5.5,,126.0,1.05,500.0,1300.0,2.0
5.5,7.2,126.0,1.05,500.0,1300.0,2.0
5.6,7.47,,1.97,80.0,,2.0
5.2,,178.0,1.0,23.0,220.0,2.0
6.0,,72.4,0.4,800.0,3000.0,4.0
6.0,,64.8,0.24,2300.0,13000.0,4.0
6.9,,118.7,0.77,70.0,1100.0,2.0
6.0,7.1,64.8,0.24,2300.0,13000.0,4.0
6.9,6.9,118.7,0.77,70.0,1100.0,2.0
5.2,7.3,178.0,1.0,23.0,220.0,2.0
6.0,7.1,72.4,0.4,800.0,3000.0,4.0
6.7,,128.0,0.86,140.0,1100.0,2.0
6.8,,118.0,0.19,500.0,800.0,3.0
5.6,,155.0,0.19,80.0,1700.0,4.0
4.7,,48.1,0.46,1300.0,2400.0,4.0
6.7,7.7,128.0,0.86,140.0,1100.0,2.0
6.8,7.1,118.0,0.19,500.0,800.0,3.0
5.6,7.4,155.0,0.19,80.0,1700.0,4.0
4.7,6.2,48.1,0.46,1300.0,2400.0,4.0
5.8,,80.8,1.53,300.0,700.0,2.0
5.8,,78.5,0.31,3000.0,5000.0,3.0
6.0,6.87,137.6,1.17,130.0,130.0,2.0
7.1,7.5,150.0,1.05,30.0,70.0,2.0
5.8,6.9,78.5,0.31,1300.0,5000.0,3.0
6.0,7.2,137.6,1.17,130.0,130.0,2.0
7.1,7.0,150.0,1.05,30.0,70.0,2.0
5.8,6.7,80.8,1.53,300.0,700.0,2.0
6.7,7.61,83.6,0.63,500.0,2400.0,2.0
6.6,7.6,114.8,0.9,23.0,50.0,4.0
7.0,7.77,171.0,0.14,30.0,130.0,2.0
5.8,7.4,65.8,0.15,500.0,500.0,2.0
6.7,7.3,83.6,0.63,500.0,2400.0,2.0
6.6,7.32,114.8,0.9,23.0,50.0,4.0
7.0,7.63,171.0,0.14,30.0,130.0,2.0
5.8,6.88,65.8,0.15,500.0,500.0,2.0
6.7,7.3,,0.63,500.0,,2.0
6.6,7.32,,0.9,23.0,,4.0
7.0,7.63,,0.14,30.0,,2.0
5.8,6.88,,0.15,500.0,,2.0
5.4,7.2,51.3,0.38,1700.0,5000.0,3.0
7.7,8.03,139.2,0.81,50.0,50.0,2.0
5.5,7.54,163.6,1.02,23.0,30.0,2.0
5.9,7.47,118.3,0.81,70.0,170.0,2.0
5.4,6.36,51.3,0.36,1700.0,5000.0,3.0
7.7,8.21,139.2,0.81,50.0,50.0,2.0
5.5,7.24,163.6,0.02,23.0,30.0,2.0
5.9,6.93,116.3,0.81,70.0,170.0,2.0
5.4,6.36,,0.38,1700.0,,3.0
7.7,8.21,,0.81,50.0,,2.0
5.5,7.24,,1.02,23.0,,2.0
5.9,6.93,,0.81,70.0,,2.0
6.3,7.3,97.7,0.4,1300.0,7000.0,2.0
6.3,7.5,121.0,1.2,110.0,500.0,2.0
6.6,7.4,161.0,1.59,2.0,4.0,2.0
10.0,9.2,175.0,1.07,2.0,2.0,4.0
6.3,7.3,,0.4,1300.0,,2.0
6.3,7.5,,1.2,110.0,,2.0
6.6,7.4,,1.59,2.0,,2.0
10.0,9.2,,1.07,2.0,,4.0
6.5,7.5,78.0,0.62,130.0,800.0,2.0
6.9,7.3,85.1,0.55,500.0,800.0,2.0
6.9,7.6,151.0,1.62,2.0,2.0,2.0
7.1,8.2,155.0,0.34,23.0,40.0,4.0
6.5,7.5,,0.62,130.0,,2.0
6.9,7.3,,0.55,500.0,,2.0
6.9,7.6,,1.62,2.0,,2.0
7.1,8.2,,0.34,23.0,,4.0
6.3,7.5,,0.35,2300.0,,2.0
7.6,7.3,,0.84,30.0,,2.0
8.9,9.5,,0.49,23.0,,4.0
8.4,8.8,,0.74,0.0,,3.0
6.1,7.2,113.0,0.41,30.0,90.0,3.0
7.5,8.1,103.0,0.41,200.0,400.0,3.0
5.7,8.6,147.0,0.73,30.0,70.0,3.0
5.8,7.2,75.5,0.19,,,2.0
6.1,7.2,,0.41,30.0,,3.0
7.5,8.1,,0.41,200.0,,3.0
5.7,8.6,,0.73,30.0,,3.0
5.8,7.2,,0.19,0.0,,2.0
5.8,7.3,64.3,0.18,500.0,17000.0,4.0
5.8,7.3,,0.18,500.0,,4.0
6.8,7.4,,0.81,0.0,,2.0
7.8,7.2,,0.76,30.0,,2.0
14.1,9.8,,0.01,0.0,,7.0
5.4,6.2,,0.2,,,3.0
6.6,6.7,,0.99,,,2.0
10.8,8.9,,0.17,,,7.0
10.8,9.1,,0.45,,,5.0
5.4,6.2,,0.2,700.0,,3.0
6.6,6.7,,0.99,500.0,,2.0
10.8,8.9,,0.17,30.0,,7.0
10.8,9.1,,0.45,1700.0,,5.0
6.3,6.5,,0.0,500.0,,2.0
6.3,6.8,,0.0,800.0,,2.0
6.1,6.8,,0.0,5000.0,,2.0
6.8,6.8,,0.0,230.0,,2.0
10.3,8.6,,0.0,30.0,,3.0
10.9,9.5,,0.0,1100.0,,4.4
9.3,8.7,,0.0,3000.0,,2.7
5.1,6.6,,0.0,80.0,,2.0
5.6,6.7,,0.0,800.0,,2.0
6.1,7.1,,0.0,500.0,,2.0
6.2,7.1,,0.0,700.0,,2.0
6.6,7.4,,0.0,90000.0,,2.0
6.4,7.5,,0.16,500.0,,2.0
10.7,8.2,,0.99,160000.0,,3.7
8.0,7.0,,2.28,4000.0,,2.0
6.1,6.8,,2.16,24000.0,,2.2
5.9,,,0.62,,24196.0,2.0
11.0,,,1.01,,2755.0,5.9
6.8,,,1.66,,24196.0,3.4
10.2,,,3.44,,14136.1,4.1
7.5,,,0.77,,24196.0,2.0
10.1,,,1.36,,5794.3,4.5
9.9,9.1,,0.85,,3075.0,6.5
9.0,9.0,,2.51,,24196.0,7.2
4.7,6.3,,2.56,,24196.0,2.1
5.9,7.0,,1.63,,10462.4,2.0
6.2,6.8,,3.19,,24196.0,2.0
11.4,9.0,,1.89,,5475.0,2.2
7.0,6.7,43.0,1.16,,24196.0,
9.7,8.5,144.0,1.82,,5794.3,
8.4,9.4,136.0,2.0,,15531.2,
11.6,9.3,181.0,2.64,,9803.9,
6.8,7.5,78.5,1.93,,19862.9,
12.2,9.3,143.0,0.96,,3255.4,
7.7,7.0,,3.65,,6131.4,2.0
7.7,7.0,,3.32,,2246.8,2.0
6.1,7.4,,3.88,,2246.8,2.0
5.6,7.6,,7.89,,3281.5,2.0
4.8,6.7,,2.8,,24196.0,3.0
10.6,9.5,,1.58,,4611.1,3.1
5.5,6.1,,0.78,,24196.0,2.0
4.7,6.5,,0.43,,4611.1,2.0
7.8,7.0,,1.83,,5475.0,2.0
6.4,8.6,,1.89,,24196.0,2.0
8.8,7.3,,0.87,,5172.1,2.0
7.1,7.2,,0.67,,24196.0,2.0
3.3,7.6,118.0,0.16,2.4,,
7.6,7.3,123.0,1.42,0.0,,
9.2,,102.0,,,,
6.5,7.4,112.0,0.32,0.0,,
6.7,6.9,138.0,0.09,,0.0,
6.3,7.6,174.0,1.06,0.0,,
6.8,7.2,187.21,1.82,,0.0,
6.7,7.2,154.0,0.17,,0.0,
6.0,7.2,140.94,3.1,,0.0,
7.6,8.1,145.0,1.4,,0.0,
6.6,7.2,163.21,0.4,2.8,0.0,
5.7,6.9,235.5,0.68,,0.0,4.23
7.6,8.1,145.0,1.4,,0.0,
6.6,7.9,200.0,0.38,2.8,0.0,2.1
5.7,7.5,,0.05,0.22,0.0,14.0
6.5,7.4,122.36,0.27,0.05,,4.3
5.5,7.9,90.6,0.25,,0.0,5.2
6.3,7.6,156.74,0.32,0.15,,4.4
3.8,7.34,275.0,,,,
2.8,7.26,254.0,,,,
4.8,7.31,194.5,,,,
5.2,7.35,221.0,,,,
3.0,7.3,268.0,,,,
4.2,6.89,241.0,,,,
4.7,7.53,249.0,,,,
4.4,7.41,389.0,,,,
3.29,7.09,242.2,,,,
5.59,6.77,152.0,,,,
5.51,8.38,,,,,
34.0,7.65,292.0,,,,
,7.3,214.0,,,,
9.32,7.48,273.0,,,,
,6.68,186.3,,,,
,7.56,200.4,,,,
,6.94,178.5,,,,
,7.0,244.9,,,,
,6.8,234.3,,,,
,7.1,208.3,,,,
1.52,7.34,422.0,,,,
,7.68,388.0,,,,
,7.0,315.2,,,,
,,,,,,
0.0,7.4,455.1,,,,
,6.73,331.7,,,,
,6.5,379.1,,,,
,7.6,254.0,,,,
,7.1,352.5,,,,
3.15,7.45,366.9,,,,
,7.44,407.0,,,,
,,,,,,
,7.52,546.0,,,,
2.92,7.56,495.2,,,,
4.84,7.5,341.7,,,,
4.83,7.04,434.0,,,,
3.85,7.27,517.5,,,,
5.86,7.41,325.6,,,,
7.65,7.18,401.2,,,,
4.3,7.4,559.9,,,,
4.3,7.4,434.9,,,,
5.6,8.5,329.5,,,,
5.54,7.71,,,,,
5.48,,264.1,,,,
6.3,7.71,,,,,
375.0,7.55,,,,,
6.06,7.51,244.0,,,,
6.06,7.51,244.0,,,,
,7.41,372.0,,,,
5.39,7.67,374.2,,,,
6.73,6.65,67.2,,,,
5.9,6.8,,0.0,50000.0,,4.6
5.5,7.3,,0.0,22000.0,,4.6
5.4,7.0,,0.0,2800.0,,4.6
4.1,6.8,,0.0,5000.0,,2.8
2.8,7.3,,0.49,280.0,,11.0
5.5,6.7,,1.11,2800.0,,2.0
5.1,6.7,,0.3,8000.0,,5.4
3.9,6.8,,0.66,2800.0,,2.1
6.3,,,0.95,,241960.0,5.6
4.1,,,2.09,,26125.0,5.3
3.6,7.1,,8.23,,24196.0,8.4
6.8,6.9,,2.82,,24195.7,12.0
5.8,7.2,,2.68,,24196.0,8.5
5.7,7.4,,1.61,,24196.0,8.1
7.1,,,1.03,,24196.0,2.0
6.9,,,0.43,,5475.0,2.0
7.1,7.8,203.0,0.45,,19862.9,
8.9,7.5,190.0,0.47,,11198.7,
8.2,7.0,,0.42,,12033.3,2.0
6.0,7.2,167.8,0.87,160000.0,160000.0,7.0
6.2,6.7,192.0,0.52,2200.0,160000.0,10.0
4.6,8.2,204.8,0.94,24000.0,160000.0,7.0
5.2,7.03,191.3,0.7,160000.0,160000.0,6.0
1.6,7.16,214.1,0.78,160000.0,160000.0,21.0
1.2,7.8,257.2,0.78,160000.0,160000.0,84.0
4.8,7.17,172.9,0.29,90000.0,160000.0,23.0
5.2,7.03,,0.7,160000.0,,6.0
1.6,7.16,,0.04,160000.0,,21.0
1.2,7.8,,0.78,160000.0,,84.0
4.8,7.17,,0.29,90000.0,,23.0
5.5,6.96,185.7,0.6,160000.0,160000.0,14.0
5.1,7.09,183.0,0.89,160000.0,160000.0,11.0
5.3,6.49,201.0,1.13,160000.0,160000.0,9.0
4.6,6.81,200.0,0.87,160000.0,160000.0,12.0
5.5,6.96,,0.6,160000.0,,14.0
5.1,7.09,,0.89,160000.0,,11.0
5.3,6.49,,1.13,160000.0,,9.0
4.6,6.81,,0.87,160000.0,,12.0
5.9,7.2,161.0,0.72,160000.0,160000.0,5.0
6.0,7.1,172.0,1.0,160000.0,160000.0,6.0
5.9,7.1,174.0,0.29,160000.0,160000.0,7.0
3.4,6.7,218.0,0.86,90000.0,160000.0,6.0
5.9,7.2,,0.72,160000.0,,5.0
6.0,7.1,,1.0,160000.0,,6.0
5.9,7.1,,0.29,160000.0,,7.0
3.4,6.7,,0.86,90000.0,,6.0
6.1,7.7,156.0,0.55,50000.0,90000.0,5.0
6.0,7.4,171.0,0.44,160000.0,160000.0,6.0
5.9,7.6,210.0,0.17,160000.0,160000.0,12.0
3.6,7.4,222.0,0.34,600.0,1700.0,7.0
6.1,7.7,,0.55,50000.0,,5.0
6.0,7.4,,0.44,160000.0,,6.0
