index,Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
2406,2.3,6.9,320.0,1.03,5000.0,14000.0,5.0,215.6324516712561
2407,5.0,7.0,185.0,0.53,22000.0,160000.0,16.0,710.1926409208706
2408,5.7,7.4,243.2,0.01,5000.0,50000.0,3.0,198.08802804414347
2409,5.0,6.8,300.1,0.77,8000.0,24000.0,5.0,269.4783150028733
2410,3.2,8.3,253.2,1.33,8000.0,13000.0,6.0,310.6422410802429
2411,5.7,7.38,243.2,0.01,5000.0,50000.0,3.0,197.74088617883447
2412,5.0,7.33,300.1,0.77,8000.0,24000.0,5.0,278.6775744335606
2413,3.2,7.4,392.2,0.24,160000.0,160000.0,14.0,3762.085644581233
2414,4.4,7.04,284.0,0.8,8000.0,8000.0,5.0,272.9894460208374
2415,4.3,7.18,344.0,0.93,13000.0,50000.0,6.0,404.7263282788137
2416,3.2,7.57,392.2,0.24,160000.0,160000.0,14.0,3765.036350436359
2417,7.5,7.37,235.0,0.63,8000.0,17000.0,7.0,283.4699322947587
2418,4.5,7.88,235.0,0.63,8000.0,17000.0,7.0,306.75485023847136
2419,4.4,7.21,284.6,0.8,8000.0,8000.0,5.0,275.94028465772703
2420,4.3,7.93,344.0,0.93,13000.0,50000.0,6.0,417.7441482278995
2421,3.2,7.57,392.2,0.24,160000.0,160000.0,14.0,3765.036350436359
2422,5.0,7.14,230.0,0.76,160000.0,160000.0,13.0,3740.0819356121715
2423,5.0,7.27,246.0,0.9,17000.0,17000.0,6.0,484.11402566334283
2424,7.8,6.78,295.0,1.49,17000.0,30000.0,6.0,465.0906967167982
2425,3.7,7.08,283.0,0.79,9000.0,28000.0,7.0,321.3106568429991
2426,3.7,7.38,283.0,0.79,9000.0,28000.0,7.0,326.5177848226334
2427,4.8,7.59,295.0,1.49,17000.0,30000.0,6.0,493.5827426401453
2428,5.0,7.59,230.0,0.76,160000.0,160000.0,13.0,3747.8926275816225
2429,5.0,7.5,246.0,0.9,17000.0,17000.0,6.0,488.1061571143959
2430,5.7,7.3,209.0,0.04,24000.0,50000.0,4.0,625.6757306399933
2431,5.2,7.4,233.0,0.93,30000.0,50000.0,4.0,762.7012454552925
2432,4.4,7.1,280.0,0.9,8000.0,8000.0,5.0,274.04091494521197
2433,3.7,7.0,300.0,1.65,3000.0,5000.0,2.0,137.88751806982415
2434,5.2,7.6,180.0,0.53,160000.0,160000.0,4.0,3667.3987529445562
2435,5.3,7.5,220.0,0.63,5000.0,17000.0,6.0,221.06408918024212
2436,5.5,7.7,256.0,0.41,24000.0,30000.0,5.0,638.0576502576453
2437,4.9,7.6,262.0,1.04,1700.0,8000.0,4.0,132.05234213150695
2438,0.5,7.2,318.0,0.02,160000.0,160000.0,36.0,3966.3098692404355
2439,3.2,7.2,165.0,0.26,160000.0,160000.0,9.0,3714.305543781521
2440,1.0,6.3,254.9,0.04,160000.0,160000.0,17.0,3780.081006322202
2441,1.2,7.1,314.0,0.02,160000.0,160000.0,47.0,4058.578914499685
2442,0.6,7.2,350.0,0.02,1400.0,9999.0,186.0,1750.593215549664
2443,1.6,7.3,274.0,0.14,8000.0,50000.0,7.0,317.89752113596444
2444,1.0,7.1,297.0,0.01,1700.0,5000.0,32.0,389.22700064257583
2445,1.0,6.9,347.0,0.02,160000.0,160000.0,68.0,4241.971454408422
2446,0.6,6.9,357.0,0.09,2800.0,2800.0,45.0,526.6359615703893
2447,3.4,6.9,181.5,0.21,160000.0,160000.0,12.0,3734.690769034526
2448,0.8,7.2,265.2,0.17,160000.0,160000.0,35.0,3956.019179652344
2449,0.3,6.7,329.0,0.08,160000.0,160000.0,42.0,4011.715206148324
2450,1.4,8.0,228.6,0.071,50.0,500.0,11.0,179.51022342995168
2451,0.3,7.02,329.0,0.08,160000.0,160000.0,42.0,4017.269475993267
2452,0.8,7.01,265.2,0.17,160000.0,160000.0,35.0,3952.7213319319085
2453,0.5,7.36,244.7,0.01,50.0,170.0,41.0,438.2189174127981
2454,0.5,7.54,244.7,0.01,50.0,170.0,41.0,441.34319420057875
2455,0.5,7.24,319.0,0.15,160000.0,160000.0,97.0,4506.997752864339
2456,1.5,7.16,252.0,0.14,160000.0,160000.0,20.0,3819.169279258581
2457,1.7,6.99,231.2,0.08,17000.0,17000.0,12.0,548.1499360442822
2458,0.5,7.54,244.7,0.01,50.0,170.0,41.0,441.34319420057875
2459,0.5,7.19,319.0,0.15,160000.0,160000.0,97.0,4506.129898201067
2460,1.5,7.37,252.0,0.14,160000.0,160000.0,20.0,3822.814268844325
2461,3.9,6.99,166.5,0.46,160000.0,160000.0,13.0,3742.723560070496
2462,0.5,6.88,263.0,0.14,160000.0,160000.0,37.0,3969.6086595474635
2463,0.5,6.58,328.0,0.02,160000.0,160000.0,63.0,4194.557858710466
2464,1.3,6.81,254.0,0.51,160000.0,160000.0,20.0,3814.0973615121966
2465,0.5,7.21,263.0,0.14,160000.0,160000.0,37.0,3975.336500325061
2466,0.5,7.21,328.0,0.02,160000.0,160000.0,63.0,4205.492827467698
2467,1.3,7.27,254.0,0.51,160000.0,160000.0,20.0,3822.0816244143025
2468,3.9,7.1,166.5,0.46,160000.0,160000.0,13.0,3744.6328403296952
2469,5.8,7.0,118.0,0.41,30000.0,160000.0,4.0,777.1328931311748
2470,2.3,7.0,213.0,0.48,50000.0,90000.0,13.0,1300.783564614505
2471,0.6,7.2,268.0,0.09,160000.0,160000.0,21.0,3833.0435972450014
2472,0.6,6.8,326.0,0.07,160000.0,160000.0,18.0,3799.5550571051162
2473,3.7,7.5,181.0,0.56,35000.0,160000.0,9.0,950.8567923183261
2474,4.0,7.3,170.0,0.47,50000.0,90000.0,14.0,1306.6536143980584
2475,1.5,7.7,274.0,0.22,50000.0,160000.0,13.0,1332.258567682043
2476,1.1,7.6,287.0,0.25,160000.0,160000.0,12.0,3757.933600153223
2477,0.5,7.4,531.0,0.03,160000.0,160000.0,68.0,4253.09728036569
2478,0.5,7.2,468.0,0.07,160000.0,160000.0,51.0,4099.1302924320835
2479,1.0,7.2,240.0,0.01,160000.0,160000.0,18.0,3804.5479318506295
2480,4.3,7.5,353.0,0.41,160000.0,160000.0,18.0,3793.947700807035
2481,1.6,6.9,204.0,0.62,50000.0,90000.0,10.0,1275.8724642432699
2482,1.6,7.1,233.0,0.28,90000.0,160000.0,7.0,2153.459753226016
2483,1.2,7.4,398.0,0.18,160000.0,160000.0,15.0,3780.554355498425
2484,3.3,7.3,153.0,0.4,90000.0,160000.0,9.0,2166.45223014192
2485,1.5,7.7,256.6,0.2,0.0,0.178,7.37,140.49198286789212
2486,1.6,7.4,250.42,0.16,0.0,0.2,1.6,83.72130899049917
2487,0.5,7.4,240.01,0.1,11.0,2400.0,14.2,201.31567225831995
2488,0.78,7.4,233.03,0.18,700.0,3500.0,12.8,203.07405017520603
2489,3.92,7.3,100.67,0.32,0.0,0.0,9.1,137.19941706698384
2490,0.58,7.6,229.54,0.85,210.0,1700.0,47.0,499.08033582020516
2491,0.0,7.4,301.2,0.11,0.0,0.0,42.25,451.26311079080153
2492,2.18,6.8,186.43,0.12,46000.0,240000.0,5.37,1174.976843405269
2493,0.0,6.7,249.61,0.13,1400000.0,3500000.0,102.86,32732.60252562694
2494,0.5,7.2,326.42,0.04,2400.0,2400.0,18.58,289.49836636365814
2495,0.8,7.14,283.0,0.15,33000.0,1600000.0,23.0,1356.883002102137
2496,0.9,6.2,21.5,0.2,160000.0,240000.0,10.55,3739.400300734001
2497,0.5,7.0,279.0,0.06,160000.0,160000.0,44.0,4033.651131711829
2498,5.0,7.2,143.0,0.32,160000.0,160000.0,13.0,3741.0560222754953
2499,1.5,6.4,183.5,0.04,160000.0,160000.0,7.0,3690.8742722353863
2500,1.6,7.1,328.0,0.01,160000.0,160000.0,22.0,3835.353607368575
2501,1.0,7.2,315.0,0.06,14000.0,90000.0,65.0,974.1054023114283
2502,1.9,7.2,255.0,0.04,160000.0,160000.0,27.0,3879.893747931683
2503,1.0,6.9,77.3,0.01,1700.0,9000.0,44.0,492.81758427483686
2504,0.6,6.9,343.0,0.01,700.0,700.0,88.0,860.3268224179297
2505,0.7,6.8,291.0,0.12,160000.0,160000.0,25.0,3861.036505384053
2506,4.3,6.8,160.0,0.2,160000.0,160000.0,11.0,3719.7672511618907
2507,0.7,7.1,243.0,0.44,160000.0,160000.0,29.0,3901.6764524127752
2508,0.7,6.6,283.3,0.03,160000.0,160000.0,32.0,3919.518369969797
2509,2.9,8.1,196.7,0.25,30.0,500.0,9.0,155.89519408151068
2510,1.2,6.94,206.1,0.1,160000.0,160000.0,9.0,3719.4061763378654
2511,2.6,7.25,201.6,0.41,90.0,90.0,28.0,312.0308320643929
2512,1.6,7.22,269.2,0.11,160000.0,160000.0,72.0,4280.040252756731
2513,1.4,7.1,244.0,0.11,160000.0,160000.0,19.0,3809.751780457646
2514,5.1,7.03,141.8,0.28,160000.0,160000.0,14.0,3746.471703660194
2515,1.0,6.78,214.0,0.01,160000.0,160000.0,27.0,3876.9212568911294
2516,0.5,6.44,288.0,0.02,160000.0,160000.0,47.0,4050.4851324896836
2517,1.6,6.8,267.0,0.32,160000.0,160000.0,27.0,3874.4274462111784
2518,6.5,6.7,103.0,0.36,160000.0,160000.0,4.0,3645.487536663715
2519,3.7,7.0,179.0,0.44,160000.0,160000.0,7.0,3690.7471928814675
2520,0.5,7.0,249.0,0.07,160000.0,160000.0,32.0,3927.4201746931344
2521,0.5,6.7,292.0,0.05,160000.0,160000.0,20.0,3815.9949662473014
2522,4.8,7.4,151.0,0.52,50000.0,160000.0,9.0,1275.7724543838262
2523,4.7,7.1,156.0,0.37,30000.0,50000.0,11.0,821.7861670115725
2524,2.3,7.5,255.0,0.27,160000.0,160000.0,12.0,3750.419874689333
2525,2.0,7.3,266.0,0.41,160000.0,160000.0,13.0,3757.2615879280715
2526,7.0,7.2,71.4,0.21,2200.0,2800.0,7.0,151.3443817059591
2527,6.5,7.1,40.0,0.07,5000.0,7000.0,2.0,170.62559771568357
2528,6.9,6.8,50.0,0.11,3500.0,90000.0,2.0,148.6733838757355
2529,7.3,7.4,59.5,0.03,500.0,2200.0,2.0,71.33534620064131
2530,6.8,7.1,57.7,0.09,350.0,5000.0,4.0,83.54418300287777
2531,7.2,7.3,53.0,0.1,800.0,1300.0,2.0,76.52685725789232
2532,6.6,6.5,52.0,0.1,1300.0,5000.0,2.0,77.41148924978226
2533,7.8,7.05,46.2,0.97,2300.0,3000.0,2.0,102.96625317235117
2534,8.9,7.03,53.1,0.09,23.0,130.0,2.0,46.20662166190395
2535,6.1,6.6,26.5,0.11,24000.0,24000.0,4.0,605.8147777446568
2536,6.1,6.6,26.5,0.11,24000.0,24000.0,4.0,605.8147777446568
2537,8.9,6.8,53.1,0.09,23.0,130.0,2.0,42.214490210850954
2538,6.0,7.8,36.8,0.23,800.0,800.0,3.0,99.73061213241255
2539,7.0,7.24,49.2,0.06,50.0,50.0,2.0,59.56805687760148
2540,7.3,7.69,35.6,0.11,2800.0,11000.0,2.0,129.21949880484814
2541,7.4,7.95,58.5,0.05,170.0,900.0,2.0,72.81192774348284
2542,8.4,7.58,62.5,0.6,220.0,2200.0,2.0,63.03407047524895
2543,7.0,6.9,49.2,0.06,50.0,50.0,2.0,53.666645167349216
2544,7.4,7.32,58.5,0.05,170.0,900.0,2.0,61.87695898625073
2545,8.4,7.27,62.5,0.6,220.0,2200.0,2.0,57.65337156296012
2546,7.3,6.83,35.6,0.11,2800.0,11000.0,2.0,114.29239859656302
2547,6.8,6.68,32.0,0.1,5000.0,30000.0,3.0,175.83593181038114
2548,6.8,7.24,45.5,0.15,1300.0,2200.0,2.0,88.67792914574592
2549,8.0,7.2,53.2,0.16,300.0,500.0,2.0,59.70681324047149
2550,6.9,7.37,47.2,0.19,800.0,2300.0,4.0,97.1192240233351
2551,6.8,6.5,32.0,0.1,5000.0,30000.0,3.0,172.71165502260058
2552,6.8,6.84,45.5,0.15,1300.0,2200.0,2.0,81.73509183956679
2553,8.0,6.21,53.2,0.16,300.0,500.0,2.0,42.52329090767815
2554,6.9,6.67,47.2,0.19,800.0,2300.0,4.0,84.96925873752161
2555,7.0,6.8,33.2,0.12,13000.0,30000.0,3.0,354.00139888948144
2556,7.2,7.0,46.6,0.11,1300.0,2200.0,2.0,82.5837253954119
2557,7.5,7.0,52.5,0.06,220.0,1300.0,2.0,57.03639670307464
2558,7.1,6.7,62.6,0.05,90.0,3000.0,2.0,51.25406120066367
2559,7.3,7.4,42.5,0.18,500.0,2300.0,2.0,71.37010715489572
2560,7.1,7.0,37.5,0.14,1300.0,2200.0,2.0,83.06608344667153
2561,7.9,7.3,50.5,0.11,90.0,220.0,2.0,57.208227580141696
2562,7.3,7.5,50.4,0.11,90.0,90.0,2.0,63.53741479651674
2563,2.7,7.08,222.0,0.11,160000.0,160000.0,20.0,3811.997673995776
2564,0.8,7.16,305.9,0.03,160000.0,160000.0,7.0,3707.459311164468
2565,2.0,7.33,184.4,0.09,8000.0,24000.0,6.0,301.86257355382713
2566,2.0,7.33,184.4,0.09,8000.0,24000.0,6.0,301.86257355382713
2567,1.4,7.65,202.7,0.19,14000.0,160000.0,15.0,552.8664031497954
2568,0.5,7.19,334.0,0.33,160000.0,160000.0,131.0,4807.124886340386
2569,2.8,7.6,199.3,0.11,90000.0,160000.0,14.0,2218.3039662376586
2570,4.5,7.26,144.2,0.66,50000.0,160000.0,12.0,1301.3558891569319
2571,0.9,7.25,189.3,0.05,160000.0,160000.0,18.0,3805.8900312169135
2572,0.6,7.21,312.0,0.03,160000.0,160000.0,40.0,4001.4105821250446
2573,2.3,7.27,226.0,0.18,160000.0,160000.0,8.0,3711.0030195053478
2574,0.9,7.1,247.0,0.04,90000.0,160000.0,43.0,2475.4805087459067
2575,4.0,7.3,137.0,0.75,90000.0,160000.0,9.0,2163.1192857639976
2576,2.9,6.4,186.4,0.32,50000.0,160000.0,27.0,1426.8802279117713
2577,1.8,7.2,265.0,0.01,16000.0,160000.0,14.0,578.53392385882
2578,1.6,7.1,226.0,0.03,2800.0,9000.0,15.0,261.06945021616707
2579,2.9,7.3,204.0,0.07,30000.0,90000.0,9.0,825.0429852467502
2580,1.0,6.9,249.0,0.01,11000.0,35000.0,12.0,421.15342970992134
2581,1.1,6.8,340.0,0.02,160000.0,160000.0,37.0,3965.337458088629
2582,1.4,6.7,270.0,0.1,160000.0,160000.0,14.0,3758.553016346972
2583,4.3,6.9,120.0,0.23,900.0,160000.0,9.0,182.86339017292252
2584,2.7,7.2,222.0,0.11,160000.0,160000.0,20.0,3814.0805251876295
2585,0.8,6.8,305.9,0.03,160000.0,160000.0,7.0,3701.2107575889063
2586,1.6,8.0,186.8,0.25,50000.0,160000.0,9.0,1301.5601129999877
2587,2.0,6.94,184.4,0.09,8000.0,24000.0,6.0,295.0933071803025
2588,1.4,7.19,202.7,0.19,14000.0,160000.0,15.0,544.8821402476894
2589,0.5,7.2,334.0,0.33,160000.0,160000.0,131.0,4807.298457273041
2590,2.8,7.16,199.3,0.11,90000.0,160000.0,10.0,2175.2583749393484
2591,4.5,6.98,144.2,0.66,50000.0,160000.0,12.0,1296.4959030426062
2592,0.9,6.84,189.3,0.05,160000.0,160000.0,18.0,3798.7736229780803
2593,0.6,6.54,312.0,0.03,160000.0,160000.0,40.0,3989.781329637195
2594,2.3,6.79,226.0,0.18,160000.0,160000.0,8.0,3702.671614737933
2595,4.8,7.0,136.0,0.81,1000.0,160000.0,6.0,157.91723584516467
2596,2.9,6.9,184.0,0.27,13000.0,30000.0,7.0,410.9201709547911
2597,0.6,6.9,258.0,0.13,160000.0,160000.0,34.0,3942.9161560019766
2598,0.5,6.8,297.0,0.17,160000.0,160000.0,9.0,3720.3716031176245
2599,2.6,7.5,149.0,0.85,30000.0,160000.0,5.0,810.113490367512
2600,3.9,7.2,145.0,0.74,8000.0,17000.0,6.0,288.97857345795785
2601,2.8,7.5,233.0,0.18,7000.0,14000.0,13.0,338.60662330328125
2602,2.0,7.5,267.0,0.21,160000.0,160000.0,8.0,3716.4507829768
2603,0.5,7.1,369.0,0.63,28000.0,900000.0,72.0,1525.893721197287
2604,4.0,7.4,160.0,0.63,5000.0,24000.0,4.0,209.41420061781187
2605,3.4,6.8,198.6,0.39,5000.0,50000.0,5.0,216.47481251404497
2606,3.5,7.4,265.0,0.01,8000.0,30000.0,4.0,279.4938465820222
2607,1.0,7.2,198.0,0.11,24000.0,160000.0,29.0,892.2028866579014
2608,3.1,7.1,260.0,0.07,1300.0,8000.0,6.0,140.7791438453033
2609,2.6,7.2,340.0,0.01,90000.0,160000.0,8.0,2159.2308190144304
2610,2.3,6.7,153.0,0.38,30000.0,160000.0,11.0,850.7333222580543
2611,3.0,7.3,227.0,0.65,1100.0,7000.0,7.0,148.99249422408482
2612,3.0,6.71,243.2,0.18,13000.0,24000.0,6.0,396.9645601360394
2613,1.8,7.23,265.2,0.1,2400.0,3000.0,6.0,172.53101741355275
2614,2.9,6.8,154.0,0.7,30000.0,160000.0,18.0,911.5824870981735
2615,3.0,7.1,243.2,0.18,13000.0,24000.0,6.0,403.73382650956404
2616,1.8,7.1,265.2,0.1,2400.0,3000.0,6.0,170.27459528904456
2617,2.7,8.2,228.9,0.68,500.0,700.0,8.0,160.24058993923057
2618,3.6,7.58,266.3,0.37,5000.0,24000.0,5.0,223.31007865264792
2619,2.3,7.52,192.6,0.27,160000.0,160000.0,9.0,3724.196854555105
2620,1.4,7.61,328.2,0.01,90000.0,160000.0,9.0,2180.9698535952944
2621,3.3,7.43,160.3,0.42,24000.0,90000.0,9.0,692.6218494590793
2622,2.3,7.1,192.0,0.27,160000.0,160000.0,9.0,3716.9067426018532
2623,3.6,7.0,266.3,0.37,5000.0,24000.0,5.0,213.24296455868821
2624,1.4,7.21,328.2,0.01,90000.0,160000.0,9.0,2174.027016289115
2625,3.3,7.05,160.3,0.42,24000.0,90000.0,9.0,686.0261540182091
2626,0.4,7.35,172.9,0.06,160000.0,160000.0,24.0,3863.14137615127
2627,4.7,7.26,94.7,0.34,7000.0,50000.0,11.0,315.5496974925569
2628,1.8,7.54,243.0,0.43,14000.0,17000.0,9.0,464.3088708232573
2629,2.4,7.51,277.0,0.18,13000.0,24000.0,12.0,466.85698025567757
2630,4.7,6.7,94.7,0.34,7000.0,50000.0,11.0,305.8297252639061
2631,1.8,7.1,243.0,0.43,14000.0,17000.0,9.0,456.6717497864603
2632,2.4,7.15,277.0,0.18,13000.0,24000.0,12.0,460.60842668011634
2633,0.4,6.82,172.9,0.06,160000.0,160000.0,24.0,3853.9421167205824
2634,5.0,7.0,153.0,0.99,1700.0,17000.0,4.0,123.11913298803617
2635,3.8,7.1,204.0,1.13,280.0,1700.0,4.0,95.8435965462459
2636,2.9,6.8,247.0,0.86,800.0,2200.0,6.0,124.26895708325927
2637,2.6,6.9,288.0,0.4,3000.0,16000.0,5.0,170.2952581874611
2638,4.6,7.5,162.0,1.33,3000.0,8000.0,2.0,142.83462227219724
2639,4.5,7.2,159.0,1.25,7000.0,7000.0,3.0,235.25117117755443
2640,4.0,7.4,225.0,1.6,500.0,2200.0,8.0,140.5323357267116
2641,3.8,7.0,225.0,1.4,350.0,3000.0,8.0,131.38732629630377
2642,3.2,7.0,239.0,0.48,110.0,8000.0,7.0,121.119568634307
2643,1.4,7.1,146.0,0.32,5000.0,8000.0,15.0,310.5109691099641
2644,4.0,7.3,202.0,1.14,300.0,1400.0,5.0,107.58181131749562
2645,3.3,7.1,107.0,0.25,160000.0,160000.0,5.0,3676.666342423028
2646,8.1,7.9,285.0,0.14,110.0,300.0,2.0,67.1757810622094
2647,6.2,7.7,186.0,0.1,350.0,8000.0,2.0,79.8341587455713
2648,6.7,7.8,3.66,0.27,230.0,500.0,2.0,74.82722016969704
2649,6.4,7.4,144.0,0.05,7000.0,17000.0,2.0,222.80826605712807
2650,6.8,7.6,150.0,0.51,13000.0,30000.0,2.0,360.06561211843746
2651,6.2,6.8,196.3,1.07,1100.0,5000.0,4.0,97.95910781535966
2652,8.0,7.8,305.0,0.01,800.0,17000.0,2.0,84.87704592194956
2653,7.2,7.1,294.0,0.8,2400.0,9000.0,8.0,163.4104806796825
2654,6.9,7.2,299.0,0.97,140.0,2200.0,2.0,61.97712545433101
2655,7.8,7.6,346.0,0.52,300.0,1300.0,2.0,67.89301983516071
2656,7.6,7.4,376.0,0.19,900.0,1400.0,3.0,87.5067869868198
2657,5.5,7.1,306.0,0.4,800.0,3000.0,11.0,161.3680738350064
2658,8.3,7.78,298.5,0.88,80.0,110.0,2.0,63.50864558981694
2659,7.6,6.95,242.8,0.41,130.0,1300.0,2.0,53.77608608167952
2660,6.2,7.4,279.7,101.0,170.0,800.0,4.0,97.80206498191062
2661,7.6,7.5,242.8,0.41,130.0,1300.0,2.0,63.32248737767583
2662,8.3,7.6,298.5,0.88,80.0,110.0,2.0,60.38436880203632
2663,6.2,8.6,207.4,0.89,500.0,500.0,3.0,106.05850364387156
2664,5.5,7.19,143.2,1.23,3000.0,8000.0,4.0,150.813229341705
2665,7.8,7.84,376.7,2.44,300.0,500.0,2.0,72.09830183971215
2666,8.0,7.94,373.5,0.26,50.0,500.0,2.0,67.10030065015032
2667,6.4,7.54,202.0,0.49,1100.0,8000.0,2.0,92.73871972011757
2668,6.4,7.83,202.0,0.49,1100.0,8000.0,2.0,97.77227676709744
2669,5.5,7.6,143.2,1.23,3000.0,8000.0,4.0,157.92963758053858
2670,7.8,7.93,376.7,2.44,300.0,500.0,2.0,73.66044023360244
2671,8.0,7.93,373.5,0.26,50.0,500.0,2.0,66.92672971749583
2672,5.7,7.06,164.7,0.33,1100.0,11000.0,4.0,106.11737205851772
2673,6.6,7.65,263.0,2.01,130.0,300.0,2.0,70.69500885044057
2674,7.8,7.72,300.0,3.07,90.0,280.0,3.0,74.22339571265822
2675,6.0,7.5,282.0,1.48,500.0,2200.0,2.0,79.53297276138215
2676,5.7,7.7,164.7,0.33,1100.0,11000.0,4.0,117.22591174840433
2677,6.6,7.75,263.0,2.01,130.0,300.0,2.0,72.43071817698535
2678,7.8,7.95,300.0,3.07,90.0,280.0,3.0,78.21552716371123
2679,6.0,7.95,282.0,1.48,500.0,2200.0,2.0,87.34366473083368
2680,6.3,7.5,170.0,1.18,500.0,1300.0,2.0,77.83294852853217
2681,6.0,6.1,185.0,0.93,80.0,300.0,2.0,45.43626980553347
2682,6.8,7.6,250.0,1.24,23.0,90.0,2.0,66.36352573154139
2683,7.2,7.6,314.0,2.19,50.0,1300.0,3.0,74.27454892520183
2684,6.0,7.9,241.0,1.33,70.0,280.0,2.0,76.50941581083062
2685,6.8,7.6,195.0,0.83,130.0,300.0,2.0,68.72096212100885
2686,7.7,7.9,307.0,2.34,50.0,800.0,2.0,68.1282848299005
2687,7.1,7.9,306.0,3.06,70.0,140.0,2.0,71.38985503053844
2688,5.2,7.3,145.0,1.7,8000.0,30000.0,2.0,252.0334512204189
2689,6.3,6.9,179.7,1.25,2300.0,13000.0,4.0,127.5564977487487
2690,6.5,7.5,270.0,0.34,300.0,3000.0,5.0,99.30760130281615
2691,3.2,7.2,173.0,0.27,8000.0,24000.0,19.0,408.92770814676555
2692,4.8,5.0,205.0,0.01,110.0,350.0,4.0,50.399679948895816
2693,7.9,7.4,229.0,0.38,50.0,2800.0,9.0,120.66351932395102
2694,7.7,7.2,286.0,0.29,130.0,240.0,12.0,145.9173066291239
2695,2.7,6.5,165.0,0.53,11000.0,90000.0,16.0,453.65037639876925
2696,4.7,7.1,185.0,0.81,50000.0,90000.0,13.0,1291.00290133876
2697,6.0,6.82,228.7,0.49,240.0,3000.0,6.0,97.44179754152564
2698,6.0,7.3,228.7,0.49,240.0,3000.0,6.0,105.77320230894061
2699,7.1,7.72,249.5,0.75,50.0,300.0,6.0,103.0018982014865
2700,7.1,7.2,249.5,0.75,50.0,300.0,6.0,93.97620970345363
2701,4.2,8.1,166.4,1.23,130.0,220.0,4.0,107.63185154067261
2702,3.0,7.03,145.7,1.19,5000.0,30000.0,3.0,200.3367448315831
2703,3.0,7.36,148.7,1.19,5000.0,30000.0,3.0,206.0652495179983
2704,3.3,7.24,203.3,0.36,1100.0,1100.0,10.0,171.72151629931682
2705,3.3,7.24,203.3,0.36,1100.0,1100.0,10.0,171.72151629931682
2706,7.8,7.71,255.2,0.78,24000.0,0.001,8.0,647.1235975333852
2707,7.8,7.91,255.2,0.78,3000.0,24000.0,8.0,191.1701143220336
2708,1.4,7.46,337.1,0.02,90000.0,9999.0,23.0,2269.103335797845
2709,1.4,7.81,337.1,0.02,90000.0,160000.0,23.0,2308.37398061386
2710,3.0,7.36,148.7,1.19,5000.0,30000.0,3.0,206.0652495179983
2711,5.0,7.42,93.3,0.57,30000.0,30000.0,7.0,786.0706091606042
2712,5.0,704.0,96.3,0.57,60000.0,30000.0,7.0,13540.584117318436
2713,4.1,7.53,219.0,0.72,130.0,1100.0,3.0,89.51793572592901
2714,4.1,7.17,219.0,0.72,130.0,1100.0,3.0,83.26938215036778
2715,4.6,7.69,263.0,1.76,130.0,1100.0,7.0,125.42146832763709
2716,7.6,7.22,263.0,1.76,130.0,1100.0,7.0,102.83083411454228
2717,3.0,7.49,245.0,1.4,13000.0,30000.0,19.0,527.0421654035957
2718,3.0,6.89,245.0,1.4,13000.0,30000.0,19.0,516.6279094443271
2719,5.2,7.2,156.0,1.14,5000.0,11000.0,4.0,197.34757394792538
2720,5.8,6.0,151.0,1.35,80.0,800.0,2.0,44.811774209371826
2721,5.7,7.3,236.0,0.71,2.0,2.0,2.0,65.9031942222401
2722,7.9,7.2,292.0,2.02,2.0,9000.0,4.0,73.43450710327164
2723,5.5,7.6,161.0,1.2,3000.0,7000.0,2.0,140.00476014090268
2724,6.0,7.4,160.0,1.23,2300.0,2300.0,2.0,117.59960246386875
2725,5.5,7.5,204.0,2.65,280.0,350.0,4.0,94.4752018146408
2726,163.0,7.5,231.0,2.67,220.0,1300.0,6.3,-643.9963666027726
2727,6.5,7.2,219.0,1.62,300.0,2200.0,4.0,85.19991227121339
2728,0.9,7.4,233.0,0.04,170.0,1700.0,24.0,289.49774723236817
2729,6.4,7.7,181.0,1.87,500.0,1100.0,2.0,80.8568545075896
2730,3.2,7.0,95.1,0.26,160000.0,160000.0,4.0,3666.558068226094
2731,6.8,7.3,165.8,0.94,1300.0,7000.0,2.0,90.89456706070902
2732,7.6,7.3,265.3,0.85,50.0,130.0,2.0,57.874785665752135
2733,5.0,8.3,176.7,0.67,30.0,110.0,2.0,87.25399517592993
2734,6.8,6.91,165.8,0.94,1300.0,7000.0,2.0,84.12530068718438
2735,7.6,7.49,265.3,0.85,50.0,130.0,2.0,61.17263338618723
2736,6.0,6.67,79.5,0.55,14000.0,160000.0,4.0,416.36494283968193
2737,6.3,7.42,360.3,2.65,240.0,1300.0,3.0,79.74538570549737
2738,4.1,7.27,237.7,0.12,220.0,800.0,2.0,78.01687660574075
2739,5.6,7.23,129.1,0.64,500.0,2400.0,2.0,76.6895545942074
2740,6.0,7.1,79.5,0.55,14000.0,160000.0,4.0,423.82849294382453
2741,6.3,7.72,360.3,2.65,240.0,1300.0,3.0,84.9525136851317
2742,4.1,7.59,237.7,0.13,220.0,800.0,2.0,83.57223930470447
2743,5.6,7.63,129.1,0.64,500.0,2400.0,2.0,83.6323919003865
2744,4.6,6.56,54.2,0.18,300.0,1700.0,5.0,91.77977054677359
2745,6.0,7.37,193.3,1.18,230.0,500.0,2.0,70.87274109240124
2746,6.3,7.42,265.0,3.16,70.0,700.0,2.0,67.03298179629427
2747,4.9,6.87,158.8,0.45,3000.0,24000.0,2.0,133.90034118008109
2748,4.6,7.03,54.2,0.18,300.0,1700.0,5.0,99.93760438153409
